eall,r,t,dr,Value
CH4,p108,2029,2.5,1065879662.2569036
CH4,p108,2029,2.0,1343935226.323922
CH4,p108,2029,1.5,1801568342.184223
CH4,p108,2032,2.5,1229039555.234986
CH4,p108,2032,2.0,1539282549.7603223
CH4,p108,2032,1.5,2028511887.281045
CH4,p108,2035,2.5,1458363221.6118124
CH4,p108,2035,2.0,1807102252.8668113
CH4,p108,2035,1.5,2346062573.8972635
CH4,p108,2038,2.5,1359266298.8593802
CH4,p108,2038,2.0,1669649941.9060104
CH4,p108,2038,1.5,2140576848.597449
CH4,p108,2041,2.5,1418779205.0941334
CH4,p108,2041,2.0,1730094066.6435657
CH4,p108,2041,1.5,2199618120.1279554
CH4,p108,2044,2.5,1330974246.4607582
CH4,p108,2044,2.0,1613035013.9226408
CH4,p108,2044,1.5,2044940564.0986485
CH4,p108,2047,2.5,1721883049.0736246
CH4,p108,2047,2.0,2075766988.607161
CH4,p108,2047,1.5,2625079372.36071
CH4,p108,2050,2.5,1966809501.517412
CH4,p108,2050,2.0,2360171401.8208942
CH4,p108,2050,1.5,2978311530.8692236
CH4,p109,2020,2.5,4872044065.048828
CH4,p109,2020,2.0,5996361926.213943
CH4,p109,2020,1.5,8619770268.932543
CH4,p109,2023,2.5,4136938939.1245584
CH4,p109,2023,2.0,5143221383.776478
CH4,p109,2023,1.5,7183738563.209537
CH4,p109,2026,2.5,4467691242.153552
CH4,p109,2026,2.0,5598070954.023727
CH4,p109,2026,1.5,7643519956.455475
CH4,p109,2029,2.5,5747865147.976662
CH4,p109,2029,2.0,7247308230.05753
CH4,p109,2029,1.5,9715141635.982294
CH4,p109,2032,2.5,6145575924.602957
CH4,p109,2032,2.0,7696886352.172635
CH4,p109,2032,1.5,10143183564.878666
CH4,p109,2035,2.5,6862680574.467606
CH4,p109,2035,2.0,8503756364.014208
CH4,p109,2035,1.5,11039964402.40441
CH4,p109,2038,2.5,7196320748.110721
CH4,p109,2038,2.0,8839575092.1675
CH4,p109,2038,1.5,11332788579.701921
CH4,p109,2041,2.5,7513845896.662592
CH4,p109,2041,2.0,9162567478.304382
CH4,p109,2041,1.5,11649163962.092003
CH4,p109,2044,2.5,7827041937.674578
CH4,p109,2044,2.0,9485752811.883759
CH4,p109,2044,1.5,12025653838.01657
CH4,p109,2047,2.5,8070133105.311371
CH4,p109,2047,2.0,9728718743.519535
CH4,p109,2047,1.5,12303239734.171017
CH4,p109,2050,2.5,8003640859.240683
CH4,p109,2050,2.0,9604369031.08882
CH4,p109,2050,1.5,12119799015.421606
CH4,p11,2020,2.5,297467066.25925165
CH4,p11,2020,2.0,366113312.319079
CH4,p11,2020,1.5,526287886.458676
CH4,p11,2023,2.5,600688041.1343597
CH4,p11,2023,2.0,746801348.4373121
CH4,p11,2023,1.5,1043086666.0238545
CH4,p11,2026,2.5,509988699.0307051
CH4,p11,2026,2.0,639021984.3276305
CH4,p11,2026,1.5,872510786.2934955
CH4,p11,2029,2.5,657108744.5024914
CH4,p11,2029,2.0,828528416.981402
CH4,p11,2029,1.5,1110656627.9362762
CH4,p11,2032,2.5,1201757998.250601
CH4,p11,2032,2.0,1505114386.1585197
CH4,p11,2032,1.5,1983484074.7825453
CH4,p11,2035,2.5,1292567192.647198
CH4,p11,2035,2.0,1601659347.4106586
CH4,p11,2035,1.5,2079347222.954188
CH4,p11,2038,2.5,1458744087.0494068
CH4,p11,2038,2.0,1791843130.5488775
CH4,p11,2038,1.5,2297234782.754971
CH4,p11,2041,2.5,1437868731.9608085
CH4,p11,2041,2.0,1753372302.6428566
CH4,p11,2041,1.5,2229213753.5075846
CH4,p11,2044,2.5,1989655132.9153461
CH4,p11,2044,2.0,2411303902.804691
CH4,p11,2044,1.5,3056953581.6977506
CH4,p11,2047,2.5,2575550191.267063
CH4,p11,2047,2.0,3104881058.79741
CH4,p11,2047,1.5,3926528972.5758595
CH4,p11,2050,2.5,2822701226.36883
CH4,p11,2050,2.0,3387241471.642596
CH4,p11,2050,1.5,4274376142.7870855
CH4,p110,2020,2.5,393357979.4068459
CH4,p110,2020,2.0,484132897.7315028
CH4,p110,2020,1.5,695941040.4890351
CH4,p110,2023,2.5,89578852.21379407
CH4,p110,2023,2.0,111368302.75228451
CH4,p110,2023,1.5,155552466.34422347
CH4,p110,2026,2.5,117141302.55943461
CH4,p110,2026,2.0,146779463.44796625
CH4,p110,2026,1.5,200410421.2462616
CH4,p110,2029,2.5,136482095.41129014
CH4,p110,2029,2.0,172086120.30119193
CH4,p110,2029,1.5,230684411.26582193
CH4,p110,2032,2.5,309291576.80777675
CH4,p110,2032,2.0,387365178.72041935
CH4,p110,2032,1.5,510481243.2749713
CH4,p110,2035,2.5,438089035.8076222
CH4,p110,2035,2.0,542849457.4137927
CH4,p110,2035,1.5,704751927.1687835
CH4,p110,2038,2.5,578592406.0198746
CH4,p110,2038,2.0,710711931.8039403
CH4,p110,2038,1.5,911169143.3383851
CH4,p110,2041,2.5,575065327.6703984
CH4,p110,2041,2.0,701248726.9074281
CH4,p110,2041,1.5,891558115.9206535
CH4,p110,2044,2.5,644728078.0910662
CH4,p110,2044,2.0,781359193.9779148
CH4,p110,2044,1.5,990575590.1796515
CH4,p110,2047,2.5,1130459570.4649267
CH4,p110,2047,2.0,1362793285.8672278
CH4,p110,2047,1.5,1723430694.849904
CH4,p110,2050,2.5,1673895395.0024962
CH4,p110,2050,2.0,2008674474.0029955
CH4,p110,2050,1.5,2534755883.8609233
CH4,p111,2020,2.5,2919756170.1026835
CH4,p111,2020,2.0,3593546055.510995
CH4,p111,2020,1.5,5165722454.797055
CH4,p111,2023,2.5,3010042595.917528
CH4,p111,2023,2.0,3742215119.2488184
CH4,p111,2023,1.5,5226898291.55949
CH4,p111,2026,2.5,3768829614.210408
CH4,p111,2026,2.0,4722388914.191355
CH4,p111,2026,1.5,6447877171.299735
CH4,p111,2029,2.5,4981362802.177651
CH4,p111,2029,2.0,6280848750.571821
CH4,p111,2029,1.5,8419586040.637226
CH4,p111,2032,2.5,5214217558.124017
CH4,p111,2032,2.0,6530427815.514545
CH4,p111,2032,1.5,8605990144.476532
CH4,p111,2035,2.5,5843511541.624374
CH4,p111,2035,2.0,7240872997.230204
CH4,p111,2035,1.5,9400431610.43921
CH4,p111,2038,2.5,7661762894.934278
CH4,p111,2038,2.0,9411299304.013758
CH4,p111,2038,1.5,12065768338.479177
CH4,p111,2041,2.5,7840684778.496649
CH4,p111,2041,2.0,9561122805.432962
CH4,p111,2041,1.5,12155881796.877897
CH4,p111,2044,2.5,9344535041.716122
CH4,p111,2044,2.0,11324833858.503645
CH4,p111,2044,1.5,14357166421.709538
CH4,p111,2047,2.5,10432536844.49777
CH4,p111,2047,2.0,12576647177.569399
CH4,p111,2047,1.5,15904818440.84476
CH4,p111,2050,2.5,11909830755.653473
CH4,p111,2050,2.0,14291796906.784166
CH4,p111,2050,1.5,18034886572.846687
CH4,p112,2020,2.5,6862117582.54871
CH4,p112,2020,2.0,8445683178.521489
CH4,p112,2020,1.5,12140669569.12464
CH4,p112,2023,2.5,8591973728.53268
CH4,p112,2023,2.0,10681913284.121712
CH4,p112,2023,1.5,14919846271.843912
CH4,p112,2026,2.5,8861311358.006872
CH4,p112,2026,2.0,11103329894.370056
CH4,p112,2026,1.5,15160315817.312962
CH4,p112,2029,2.5,8726835158.707813
CH4,p112,2029,2.0,11003400852.283764
CH4,p112,2029,1.5,14750248556.294184
CH4,p112,2032,2.5,9576266753.077799
CH4,p112,2032,2.0,11993576807.252777
CH4,p112,2032,1.5,15805488815.759474
CH4,p112,2035,2.5,14365040995.374422
CH4,p112,2035,2.0,17800159494.268307
CH4,p112,2035,1.5,23108978992.55885
CH4,p112,2038,2.5,18011816326.21185
CH4,p112,2038,2.0,22124750762.90589
CH4,p112,2038,1.5,28365065080.648575
CH4,p112,2041,2.5,19270606768.822468
CH4,p112,2041,2.0,23499049261.26193
CH4,p112,2041,1.5,29876372364.613247
CH4,p112,2044,2.5,21865797468.4413
CH4,p112,2044,2.0,26499608852.48184
CH4,p112,2044,1.5,33595132534.29392
CH4,p112,2047,2.5,26047644453.72094
CH4,p112,2047,2.0,31400994694.209602
CH4,p112,2047,1.5,39710672679.44573
CH4,p112,2050,2.5,31873225695.038216
CH4,p112,2050,2.0,38247870834.04586
CH4,p112,2050,1.5,48265170338.20073
CH4,p113,2020,2.5,141736054.46860045
CH4,p113,2020,2.0,174444374.7305852
CH4,p113,2020,1.5,250763788.67521617
CH4,p113,2023,2.5,72440590.65686955
CH4,p113,2023,2.0,90061274.87070268
CH4,p113,2023,1.5,125792106.7487532
CH4,p113,2026,2.5,60566519.79093646
CH4,p113,2026,2.0,75890579.01514931
CH4,p113,2026,1.5,103619829.03991541
CH4,p113,2029,2.5,60561349.66936202
CH4,p113,2029,2.0,76359962.6265869
CH4,p113,2029,1.5,102361846.4520195
CH4,p113,2032,2.5,1608281608.5489204
CH4,p113,2032,2.0,2014255606.8234053
CH4,p113,2032,1.5,2654445373.3331695
CH4,p113,2035,2.5,4759319950.301965
CH4,p113,2035,2.0,5897418199.287217
CH4,p113,2035,1.5,7656297311.355335
CH4,p113,2038,2.5,5965964994.983143
CH4,p113,2038,2.0,7328271962.341498
CH4,p113,2038,1.5,9395220464.540382
CH4,p113,2041,2.5,5991236889.517023
CH4,p113,2041,2.0,7305860811.317521
CH4,p113,2041,1.5,9288572299.934666
CH4,p113,2044,2.5,6542032229.448801
CH4,p113,2044,2.0,7928423165.49093
CH4,p113,2044,1.5,10051334286.30544
CH4,p113,2047,2.5,7043608408.870928
CH4,p113,2047,2.0,8491221180.019247
CH4,p113,2047,1.5,10738261899.413652
CH4,p113,2050,2.5,7887969433.770006
CH4,p113,2050,2.0,9465563320.524008
CH4,p113,2050,1.5,11944639428.280293
CH4,p114,2020,2.5,1453574921.9720614
CH4,p114,2020,2.0,1789015288.5809987
CH4,p114,2020,1.5,2571709477.3351855
CH4,p114,2023,2.5,836141710.4786706
CH4,p114,2023,2.0,1039527531.9464554
CH4,p114,2023,1.5,1451948781.0339077
CH4,p114,2026,2.5,832511779.2389907
CH4,p114,2026,2.0,1043147289.6488559
CH4,p114,2026,1.5,1424297260.8667073
CH4,p114,2029,2.5,492323100.7502739
CH4,p114,2029,2.0,620755213.9894757
CH4,p114,2029,1.5,832133067.0289955
CH4,p114,2032,2.5,1710250046.3294067
CH4,p114,2032,2.0,2141963650.2572181
CH4,p114,2032,1.5,2822742794.912613
CH4,p114,2035,2.5,1824335683.1406915
CH4,p114,2035,2.0,2260589868.239553
CH4,p114,2035,1.5,2934800881.5741563
CH4,p114,2038,2.5,1714022593.3267465
CH4,p114,2038,2.0,2105413579.2045076
CH4,p114,2038,1.5,2699248178.4673176
CH4,p114,2041,2.5,1569366444.047858
CH4,p114,2041,2.0,1913723829.2526035
CH4,p114,2041,1.5,2433082508.577794
CH4,p114,2044,2.5,1765849753.0372305
CH4,p114,2044,2.0,2140069568.2504182
CH4,p114,2044,1.5,2713093660.2956123
CH4,p114,2047,2.5,1860624917.5340827
CH4,p114,2047,2.0,2243023290.156118
CH4,p114,2047,1.5,2836596883.4798746
CH4,p114,2050,2.5,2500682484.876748
CH4,p114,2050,2.0,3000818981.8520975
