i,r,t,Value
battery_4,p66,2038,-80270.520001
battery_4,p66,2041,-81170.378428
battery_4,p66,2044,-515603.189513
battery_4,p66,2047,-984555.973526
battery_4,p66,2050,-1037795.036776
battery_4,p67,2023,-43696.459781
battery_4,p67,2026,-55246.282343
battery_4,p67,2029,-49591.463428
battery_4,p67,2032,-97719.922304
battery_4,p67,2035,-139561.028437
battery_4,p67,2038,-43433.055836
battery_4,p67,2041,-1416189.707101
battery_4,p67,2044,-1628509.946683
battery_4,p67,2047,-1670400.186376
battery_4,p67,2050,-1701635.617228
battery_4,p68,2029,-40865.917013
battery_4,p68,2032,-43968.940805
battery_4,p68,2035,-57589.567838
battery_4,p68,2038,-52151.951233
battery_4,p68,2041,-51411.10031
battery_4,p69,2038,-142446.958357
battery_4,p69,2041,-139849.555328
battery_4,p69,2044,-139299.979839
battery_4,p69,2047,-137043.160932
battery_4,p69,2050,-132933.430219
battery_4,p70,2023,-1142.666924
battery_4,p70,2026,-1274.712352
battery_4,p70,2029,-1404.249849
battery_4,p70,2032,-1850.135299
battery_4,p70,2035,-2214.833722
battery_4,p71,2038,-173370.417679
battery_4,p71,2041,-192145.947402
battery_4,p71,2044,-311059.320028
battery_4,p71,2047,-319922.701679
battery_4,p71,2050,-315323.316796
battery_4,p72,2029,-24186.937683
battery_4,p72,2032,-43011.831348
battery_4,p72,2035,-56359.055379
battery_4,p72,2038,-125824.757111
battery_4,p72,2041,-129939.176322
battery_4,p72,2044,-338433.026449
battery_4,p72,2047,-346158.137713
battery_4,p72,2050,-337534.531794
battery_4,p74,2026,-110138.127933
battery_4,p74,2029,-101061.761347
battery_4,p74,2032,-205684.384617
battery_4,p74,2035,-356151.567743
battery_4,p74,2038,-332587.406499
battery_4,p74,2044,-149596.6884
battery_4,p74,2047,-148194.076165
battery_4,p74,2050,-144728.73069
battery_4,p75,2038,-71679.377876
battery_4,p75,2041,-72633.521715
battery_4,p75,2044,-177636.977865
battery_4,p75,2047,-176520.763896
battery_4,p75,2050,-170986.246242
battery_4,p76,2023,-1131.120836
battery_4,p76,2026,-1101.950913
battery_4,p76,2029,-825.536233
battery_4,p76,2032,-1351.702806
battery_4,p76,2035,-2022.718163
battery_4,p77,2023,-69.359344
battery_4,p77,2026,-69.36733
battery_4,p77,2029,-51.591425
battery_4,p77,2032,-83.979752
battery_4,p77,2035,-123.127687
battery_4,p77,2038,-2585.40405
battery_4,p77,2041,-2585.0618
battery_4,p77,2044,-2535.680268
battery_4,p77,2047,-2535.410007
battery_4,p77,2050,-2479.703789
battery_4,p78,2023,-69.359344
battery_4,p78,2026,-66.536015
battery_4,p78,2029,-48.559602
battery_4,p78,2032,-78.759511
battery_4,p78,2035,-120.57577
battery_4,p79,2029,-16239.59499
battery_4,p79,2032,-31482.182702
battery_4,p79,2035,-54282.383896
battery_4,p79,2038,-51503.206273
battery_4,p79,2041,-51539.417582
battery_4,p79,2044,-113079.111579
battery_4,p79,2047,-109676.535257
battery_4,p79,2050,-105398.372979
battery_4,p80,2029,-32503.136032
battery_4,p80,2032,-37569.323287
battery_4,p80,2035,-49669.423152
battery_4,p80,2038,-26953.955383
battery_4,p80,2041,-28624.709328
battery_4,p81,2038,-408087.274845
battery_4,p81,2041,-406971.052625
battery_4,p81,2044,-407787.617394
battery_4,p81,2047,-437500.489798
battery_4,p81,2050,-422675.804825
battery_4,p82,2044,-302072.225234
battery_4,p82,2047,-322155.614144
battery_4,p82,2050,-311222.99137
battery_4,p83,2038,-28922.092899
battery_4,p83,2041,-29330.249283
battery_4,p83,2044,-30120.510852
battery_4,p83,2047,-32167.122134
battery_4,p83,2050,-31234.912988
battery_4,p84,2038,-129652.151729
battery_4,p84,2041,-137900.939934
battery_4,p84,2044,-137706.313487
battery_4,p84,2047,-140047.357798
battery_4,p84,2050,-138159.056106
battery_4,p85,2038,-581776.657835
battery_4,p85,2041,-593008.034518
battery_4,p85,2044,-592633.730349
battery_4,p85,2047,-585017.712464
battery_4,p85,2050,-585236.83665
battery_4,p86,2038,-653457.463601
battery_4,p86,2041,-680269.418745
battery_4,p86,2044,-687964.582423
battery_4,p86,2047,-680433.569541
battery_4,p86,2050,-687536.733447
battery_4,p87,2023,-142.60159
battery_4,p87,2026,-69.824688
battery_4,p87,2029,-148.455031
battery_4,p87,2032,-268.305087
battery_4,p87,2035,-521.775699
battery_4,p87,2038,-150163.578347
battery_4,p87,2041,-157346.026647
battery_4,p87,2044,-158713.039603
battery_4,p87,2047,-160499.647568
battery_4,p87,2050,-164958.990314
battery_4,p88,2023,-4487.59582
battery_4,p88,2026,-15485.590515
battery_4,p88,2029,-12894.776302
battery_4,p88,2032,-33140.646435
battery_4,p88,2035,-54686.841992
battery_4,p88,2038,-18259.52021
battery_4,p91,2044,-100822.589078
battery_4,p91,2047,-102515.322324
battery_4,p91,2050,-101934.238346
battery_4,p94,2026,-4467.973575
battery_4,p94,2029,-9385.335285
battery_4,p94,2032,-15126.993072
battery_4,p94,2035,-21367.439723
battery_4,p94,2038,-18828.331209
battery_4,p94,2044,-75864.220237
battery_4,p94,2047,-78231.166437
battery_4,p94,2050,-76071.704415
battery_4,p95,2029,-53556.204086
battery_4,p95,2032,-125356.762416
battery_4,p95,2035,-178849.05303
battery_4,p95,2038,-165471.95491
battery_4,p95,2041,-170201.308013
battery_4,p96,2023,-9990.346747
battery_4,p96,2026,-9789.436584
battery_4,p96,2029,-31464.415819
battery_4,p96,2032,-37505.570833
battery_4,p96,2035,-56580.004965
battery_4,p96,2038,-579593.986455
battery_4,p96,2041,-594952.778917
battery_4,p96,2044,-1105300.580482
battery_4,p96,2047,-1132378.062185
battery_4,p96,2050,-1100449.70909
battery_4,p97,2026,-3553.519271
battery_4,p97,2029,-1526.660171
battery_4,p97,2032,-4003.28044
battery_4,p97,2035,-5736.995266
battery_4,p97,2038,-5354.245966
battery_4,p97,2044,-214904.674442
battery_4,p97,2047,-226498.632548
battery_4,p97,2050,-350538.204202
battery_4,p98,2023,-5012.727614
battery_4,p98,2026,-30100.261878
battery_4,p98,2029,-166027.497917
battery_4,p98,2032,-195902.898516
battery_4,p98,2035,-276687.40444
battery_4,p98,2038,-355340.071785
battery_4,p98,2041,-346347.318208
battery_4,p98,2044,-1181363.288003
battery_4,p98,2047,-1202323.104999
battery_4,p98,2050,-1168666.953499
battery_4,p99,2023,-2872.152584
battery_4,p99,2026,-38395.32344
battery_4,p99,2029,-67710.400014
battery_4,p99,2032,-72034.040031
