eall,r,t,dr,Value
CH4,p107,2023,1.5,8272187705.389259
CH4,p107,2026,2.5,4673606995.230061
CH4,p107,2026,2.0,5856085873.541281
CH4,p107,2026,1.5,7995809558.104441
CH4,p107,2029,2.5,3404245625.8228
CH4,p107,2029,2.0,4292309702.1244
CH4,p107,2029,1.5,5753915161.03745
CH4,p107,2032,2.5,1372951729.3529599
CH4,p107,2032,2.0,1719522068.8012798
CH4,p107,2032,1.5,2266036834.8543997
CH4,p107,2035,2.5,1253606654.9491
CH4,p107,2035,2.0,1553382159.39345
CH4,p107,2035,1.5,2016671575.3529
CH4,p107,2038,2.5,1699770636.6317601
CH4,p107,2038,2.0,2087907238.6972802
CH4,p107,2038,1.5,2676804152.176
CH4,p107,2041,2.5,1699715785.3186002
CH4,p107,2041,2.0,2072675004.3993
CH4,p107,2041,1.5,2635170875.7997003
CH4,p107,2044,2.5,1635151308.5146801
CH4,p107,2044,2.0,1981673440.12044
CH4,p107,2044,1.5,2512285454.14176
CH4,p107,2047,2.5,1825698479.6643598
CH4,p107,2047,2.0,2200918719.34998
CH4,p107,2047,1.5,2783350136.17542
CH4,p107,2050,2.5,1603924628.5825
CH4,p107,2050,2.0,1924709554.299
CH4,p107,2050,1.5,2428800151.8535
CH4,p108,2020,2.5,1196695812.4745
CH4,p108,2020,2.0,1472856384.5839999
CH4,p108,2020,1.5,2117231052.8395
CH4,p108,2023,2.5,1001000091.57004
CH4,p108,2023,2.0,1244486600.3303201
CH4,p108,2023,1.5,1738223131.98311
CH4,p108,2026,2.5,1260237608.0287
CH4,p108,2026,2.0,1579092906.4456
CH4,p108,2026,1.5,2156069160.7238
CH4,p108,2029,2.5,848161049.67376
CH4,p108,2029,2.0,1069420453.93648
CH4,p108,2029,1.5,1433576556.78554
CH4,p108,2032,2.5,456556050.80456
CH4,p108,2032,2.0,571803209.26008
CH4,p108,2032,1.5,753539112.9784
CH4,p108,2035,2.5,439200481.9072
CH4,p108,2035,2.0,544226684.1024001
CH4,p108,2035,1.5,706539905.6768
CH4,p108,2038,2.5,471680295.95934004
CH4,p108,2038,2.0,579386820.23352
CH4,p108,2038,1.5,742803615.6840001
CH4,p108,2041,2.5,476764426.5197799
CH4,p108,2041,2.0,581378203.5618899
CH4,p108,2041,1.5,739156359.1008099
CH4,p108,2044,2.5,403983949.3883
CH4,p108,2044,2.0,489596441.9739
CH4,p108,2044,1.5,620690571.2456
CH4,p108,2047,2.5,406297802.46826
CH4,p108,2047,2.0,489800725.06143
CH4,p108,2047,1.5,619417201.92247
CH4,p108,2050,2.5,436209297.1285
CH4,p108,2050,2.0,523451156.5542
CH4,p108,2050,1.5,660545507.0803
CH4,p109,2020,2.5,6672894780.212699
CH4,p109,2020,2.0,8212793575.646399
CH4,p109,2020,1.5,11805890764.9917
CH4,p109,2023,2.5,5666073189.07044
CH4,p109,2023,2.0,7044307208.03352
CH4,p109,2023,1.5,9839059524.26421
CH4,p109,2026,2.5,6119081266.7803
CH4,p109,2026,2.0,7667282551.1463995
CH4,p109,2026,1.5,10468789637.1422
CH4,p109,2029,2.5,7590784503.18752
CH4,p109,2029,2.0,9570989156.192959
CH4,p109,2029,1.5,12830075980.93108
CH4,p109,2032,2.5,5102062482.321
CH4,p109,2032,2.0,6389961749.703
CH4,p109,2032,1.5,8420879825.190001
CH4,p109,2035,2.5,1926032800.6706998
CH4,p109,2035,2.0,2386605861.7006497
CH4,p109,2035,1.5,3098400592.3833
CH4,p109,2038,2.5,2588975753.2065396
CH4,p109,2038,2.0,3180159192.9151196
CH4,p109,2038,1.5,4077127170.404
CH4,p109,2041,2.5,2785641379.55438
CH4,p109,2041,2.0,3396879236.21919
CH4,p109,2041,1.5,4318746167.58251
CH4,p109,2044,2.5,3610201230.51966
CH4,p109,2044,2.0,4375276987.980781
CH4,p109,2044,1.5,5546799241.593121
CH4,p109,2047,2.5,3351582599.35162
CH4,p109,2047,2.0,4040404790.01591
CH4,p109,2047,1.5,5109621324.77839
CH4,p109,2050,2.5,3040992208.7125
CH4,p109,2050,2.0,3649190650.4550004
CH4,p109,2050,1.5,4604931058.9075
CH4,p11,2020,2.5,407419638.9081
CH4,p11,2020,2.0,501439555.5792
CH4,p11,2020,1.5,720819361.1451
CH4,p11,2023,2.5,822720000.21032
CH4,p11,2023,2.0,1022841081.34256
CH4,p11,2023,1.5,1428642162.52738
CH4,p11,2026,2.5,698495514.879
CH4,p11,2026,2.0,875223295.752
CH4,p11,2026,1.5,1195016423.046
CH4,p11,2029,2.5,1090554466.6712
CH4,p11,2029,2.0,1375046936.2376
CH4,p11,2029,1.5,1843274125.7323003
CH4,p11,2032,2.5,2162047524.65774
CH4,p11,2032,2.0,2707807093.98882
CH4,p11,2032,1.5,3568427953.3186
CH4,p11,2035,2.5,2620614878.682
CH4,p11,2035,2.0,3247283654.019
CH4,p11,2035,1.5,4215771761.3580003
CH4,p11,2038,2.5,2733501079.1083198
CH4,p11,2038,2.0,3357686364.88896
CH4,p11,2038,1.5,4304726108.832
CH4,p11,2041,2.5,4086260586.7392197
CH4,p11,2041,2.0,4982886111.16761
CH4,p11,2041,1.5,6335173787.35469
CH4,p11,2044,2.5,4902400974.72872
CH4,p11,2044,2.0,5941320386.59176
CH4,p11,2044,1.5,7532165736.007039
CH4,p11,2047,2.5,5048670730.4157
CH4,p11,2047,2.0,6086280972.55635
CH4,p11,2047,1.5,7696899855.879149
CH4,p11,2050,2.5,5462189612.257
CH4,p11,2050,2.0,6554627534.7084
CH4,p11,2050,1.5,8271315698.5606
CH4,p110,2020,2.5,538754652.5634
CH4,p110,2020,2.0,663082649.3088001
CH4,p110,2020,1.5,953181308.3814001
CH4,p110,2023,2.5,122689829.43792
CH4,p110,2023,2.0,152533301.46336
CH4,p110,2023,1.5,213049230.84828
CH4,p110,2026,2.5,160440171.71432
CH4,p110,2026,2.0,201033468.17216
CH4,p110,2026,1.5,274488004.61968
CH4,p110,2029,2.5,181198209.33856
CH4,p110,2029,2.0,228467307.42688
CH4,p110,2029,1.5,306264364.69724
CH4,p110,2032,2.5,899719147.43728
CH4,p110,2032,2.0,1126832718.63504
CH4,p110,2032,1.5,1484973350.1392002
CH4,p110,2035,2.5,1033462243.3634
CH4,p110,2035,2.0,1280594518.9503
CH4,p110,2035,1.5,1662526217.5846
CH4,p110,2038,2.5,1199608503.40202
CH4,p110,2038,2.0,1473534854.57256
CH4,p110,2038,1.5,1889147249.452
CH4,p110,2041,2.5,2007690328.1928601
CH4,p110,2041,2.0,2448226695.17043
CH4,p110,2041,1.5,3112642199.46447
CH4,p110,2044,2.5,3457246822.7578998
CH4,p110,2044,2.0,4189908401.0906997
CH4,p110,2044,1.5,5311796442.9128
CH4,p110,2047,2.5,7234332757.77796
CH4,p110,2047,2.0,8721143477.93478
CH4,p110,2047,1.5,11029028774.894619
CH4,p110,2050,2.5,9925990425.368502
CH4,p110,2050,2.0,11911188510.442202
CH4,p110,2050,1.5,15030785501.272303
CH4,p111,2020,2.5,3998983885.7865
CH4,p111,2020,2.0,4921826320.967999
CH4,p111,2020,1.5,7075125336.3914995
CH4,p111,2023,2.5,4122642828.829721
CH4,p111,2023,2.0,5125447841.247761
CH4,p111,2023,1.5,7158913560.873231
CH4,p111,2026,2.5,5161899835.962101
CH4,p111,2026,2.0,6467922686.024801
CH4,p111,2026,1.5,8831202128.995401
CH4,p111,2029,2.5,6401414787.34136
CH4,p111,2029,2.0,8071349079.69128
CH4,p111,2029,1.5,10819782602.51719
CH4,p111,2032,2.5,5479869739.23456
CH4,p111,2032,2.0,6863137828.75008
