eall,r,t,dr,Value
CH4,p101,2037,2.0,14186338533.80967
CH4,p101,2037,1.5,19422735667.23987
CH4,p101,2038,2.5,10960276890.971745
CH4,p101,2038,2.0,14313849346.344254
CH4,p101,2038,1.5,19629524685.149464
CH4,p101,2039,2.5,11020545499.170336
CH4,p101,2039,2.0,14430905548.570364
CH4,p101,2039,1.5,19830825074.615166
CH4,p101,2040,2.5,11139627533.555666
CH4,p101,2040,2.0,14623060171.234358
CH4,p101,2040,1.5,20145357129.11164
CH4,p101,2041,2.5,11205792388.108568
CH4,p101,2041,2.0,14751562672.739107
CH4,p101,2041,1.5,20360820703.15707
CH4,p101,2042,2.5,11266026980.288097
CH4,p101,2042,2.0,14873688899.659386
CH4,p101,2042,1.5,20570197600.67418
CH4,p101,2043,2.5,11201330948.29253
CH4,p101,2043,2.0,14833500870.522602
CH4,p101,2043,1.5,20559676363.167973
CH4,p101,2044,2.5,11242473222.833328
CH4,p101,2044,2.0,14930071230.186853
CH4,p101,2044,1.5,20741762945.905674
CH4,p101,2045,2.5,11271337082.198755
CH4,p101,2045,2.0,15017151517.74181
CH4,p101,2045,1.5,20913977448.635532
CH4,p101,2046,2.5,11593984178.42327
CH4,p101,2046,2.0,15493793547.688028
CH4,p101,2046,1.5,21637764724.654655
CH4,p101,2047,2.5,11607290440.61985
CH4,p101,2047,2.0,15564714369.880234
CH4,p101,2047,1.5,21794966718.646595
CH4,p101,2048,2.5,11616489407.216745
CH4,p101,2048,2.0,15626897123.094627
CH4,p101,2048,1.5,21942796684.41159
CH4,p101,2049,2.5,10920674121.016
CH4,p101,2049,2.0,14743318747.759773
CH4,p101,2049,1.5,20761537522.86112
CH4,p101,2050,2.5,10915903990.994568
CH4,p101,2050,2.0,14786234123.566294
CH4,p101,2050,1.5,20887557797.902264
CH4,p102,2023,2.5,6651340112.045888
CH4,p102,2023,2.0,8513252153.521921
CH4,p102,2023,1.5,11590703642.964958
CH4,p102,2024,2.5,6787513487.960851
CH4,p102,2024,2.0,8684810565.304237
CH4,p102,2024,1.5,11802434870.798067
CH4,p102,2025,2.5,5562089059.87521
CH4,p102,2025,2.0,7118517144.471254
CH4,p102,2025,1.5,9668819097.685911
CH4,p102,2026,2.5,5655089168.408173
CH4,p102,2026,2.0,7240863965.400196
CH4,p102,2026,1.5,9825246912.954325
CH4,p102,2027,2.5,5740243888.505936
CH4,p102,2027,2.0,7352297220.142987
CH4,p102,2027,1.5,9978368579.245115
CH4,p102,2028,2.5,5369154196.200302
CH4,p102,2028,2.0,6884516600.10386
CH4,p102,2028,1.5,9340785353.988783
CH4,p102,2029,2.5,5431231682.719268
CH4,p102,2029,2.0,6974310472.80051
CH4,p102,2029,1.5,9469980087.192583
CH4,p102,2030,2.5,5489940374.615166
CH4,p102,2030,2.0,7060874502.279137
CH4,p102,2030,1.5,9590289956.942749
CH4,p102,2031,2.5,5395683571.973582
CH4,p102,2031,2.0,6944605853.557919
CH4,p102,2031,1.5,9439194046.645025
CH4,p102,2032,2.5,5469175619.358717
CH4,p102,2032,2.0,7049056575.506855
CH4,p102,2032,1.5,9586936964.263987
CH4,p102,2033,2.5,5533307603.638251
