r,rr,trtype,t,Value
p16,p15,AC,2015,2891.905
p16,p15,AC,2020,2891.905
p16,p15,AC,2023,2891.905
p16,p15,AC,2026,2891.905
p16,p15,AC,2029,2891.905
p16,p15,AC,2032,2891.905
p16,p15,AC,2035,2891.905
p16,p15,AC,2038,2891.905
p16,p15,AC,2041,2891.905
p16,p15,AC,2044,2891.905
p16,p15,AC,2047,2891.905
p16,p15,AC,2050,2891.905
p16,p17,AC,2010,253.186
p16,p17,AC,2015,253.186
p16,p17,AC,2020,253.186
p16,p17,AC,2023,253.186
p16,p17,AC,2026,253.186
p16,p17,AC,2029,253.186
p16,p17,AC,2032,253.186
p16,p17,AC,2035,253.186
p16,p17,AC,2038,253.186
p16,p17,AC,2041,253.186
p16,p17,AC,2044,253.186
p16,p17,AC,2047,253.186
p16,p17,AC,2050,253.186
p16,p21,AC,2010,2000.056
p16,p21,AC,2015,2000.056
p16,p21,AC,2020,2000.056
p16,p21,AC,2023,2000.056
p16,p21,AC,2026,2000.056
p16,p21,AC,2029,2000.056
p16,p21,AC,2032,2000.056
p16,p21,AC,2035,2000.056
p16,p21,AC,2038,2000.056
p16,p21,AC,2041,2000.056
p16,p21,AC,2044,2000.056
p16,p21,AC,2047,2000.056
p16,p21,AC,2050,2000.056
p16,p25,AC,2010,1497.656
p16,p25,AC,2015,1497.656
p16,p25,AC,2020,1497.656
p16,p25,AC,2023,1497.656
p16,p25,AC,2026,1497.656
p16,p25,AC,2029,1497.656
p16,p25,AC,2032,1497.656
p16,p25,AC,2035,2741.30143
p16,p25,AC,2038,2741.30143
p16,p25,AC,2041,2741.30143
p16,p25,AC,2044,2741.30143
p16,p25,AC,2047,2773.241142
p16,p25,AC,2050,2944.371298
p17,p3,AC,2010,1905.3
p17,p3,AC,2015,1905.3
p17,p3,AC,2020,1905.3
p17,p3,AC,2023,1905.3
p17,p3,AC,2026,1905.3
p17,p3,AC,2029,1905.3
p17,p3,AC,2032,1905.3
p17,p3,AC,2035,1905.3
p17,p3,AC,2038,1905.3
p17,p3,AC,2041,1905.3
p17,p3,AC,2044,1905.3
p17,p3,AC,2047,1905.3
p17,p3,AC,2050,1905.3
p17,p14,AC,2010,822.752
p17,p14,AC,2015,822.752
p17,p14,AC,2020,822.752
p17,p14,AC,2023,822.752
p17,p14,AC,2026,822.752
p17,p14,AC,2029,822.752
p17,p14,AC,2032,822.752
p17,p14,AC,2035,822.752
p17,p14,AC,2038,822.752
p17,p14,AC,2041,822.752
p17,p14,AC,2044,822.752
p17,p14,AC,2047,822.752
p17,p14,AC,2050,822.752
p17,p15,AC,2010,2099.148
p17,p15,AC,2015,2099.148
p17,p15,AC,2020,2099.148
p17,p15,AC,2023,2099.148
p17,p15,AC,2026,2099.148
p17,p15,AC,2029,2099.148
p17,p15,AC,2032,2099.148
p17,p15,AC,2035,2099.148
p17,p15,AC,2038,2099.148
p17,p15,AC,2041,2099.148
p17,p15,AC,2044,2099.148
p17,p15,AC,2047,2099.148
p17,p15,AC,2050,2099.148
p17,p16,AC,2010,271.0
p17,p16,AC,2015,271.0
p17,p16,AC,2020,271.0
p17,p16,AC,2023,271.0
p17,p16,AC,2026,271.0
p17,p16,AC,2029,271.0
p17,p16,AC,2032,271.0
p17,p16,AC,2035,271.0
p17,p16,AC,2038,271.0
p17,p16,AC,2041,271.0
p17,p16,AC,2044,271.0
p17,p16,AC,2047,271.0
p17,p16,AC,2050,271.0
p17,p18,AC,2010,248.996
p17,p18,AC,2015,248.996
p17,p18,AC,2020,248.996
p17,p18,AC,2023,248.996
p17,p18,AC,2026,248.996
p17,p18,AC,2029,248.996
p17,p18,AC,2032,248.996
p17,p18,AC,2035,1752.214114
p17,p18,AC,2038,2214.630886
p17,p18,AC,2041,2522.032223
p17,p18,AC,2044,3006.404836
p17,p18,AC,2047,3006.404836
p17,p18,AC,2050,3006.404836
p17,p20,AC,2010,573.579
p17,p20,AC,2015,573.579
p17,p20,AC,2020,573.579
p17,p20,AC,2023,573.579
p17,p20,AC,2026,573.579
p17,p20,AC,2029,573.579
p17,p20,AC,2032,573.579
p17,p20,AC,2035,573.579
p17,p20,AC,2038,573.579
p17,p20,AC,2041,573.579
p17,p20,AC,2044,573.579
p17,p20,AC,2047,573.579
p17,p20,AC,2050,573.579
p18,p17,AC,2010,483.517
p18,p17,AC,2015,483.517
p18,p17,AC,2020,483.517
p18,p17,AC,2023,483.517
p18,p17,AC,2026,483.517
p18,p17,AC,2029,483.517
p18,p17,AC,2032,483.517
p18,p17,AC,2035,1986.735114
p18,p17,AC,2038,2449.151886
p18,p17,AC,2041,2756.553223
p18,p17,AC,2044,3240.925836
p18,p17,AC,2047,3240.925836
p18,p17,AC,2050,3240.925836
p18,p20,AC,2010,844.379
p18,p20,AC,2015,844.379
p18,p20,AC,2020,844.379
p18,p20,AC,2023,844.379
p18,p20,AC,2026,844.379
p18,p20,AC,2029,844.379
p18,p20,AC,2032,844.379
p18,p20,AC,2035,844.379
p18,p20,AC,2038,844.379
p18,p20,AC,2041,844.379
p18,p20,AC,2044,844.379
p18,p20,AC,2047,844.379
p18,p20,AC,2050,844.379
p18,p21,AC,2010,414.0
p18,p21,AC,2015,414.0
p18,p21,AC,2020,414.0
p18,p21,AC,2023,414.0
p18,p21,AC,2026,414.0
p18,p21,AC,2029,414.0
p18,p21,AC,2032,414.0
p18,p21,AC,2035,414.0
p18,p21,AC,2038,414.0
p18,p21,AC,2041,414.0
p18,p21,AC,2044,414.0
p18,p21,AC,2047,414.0
p18,p21,AC,2050,414.0
p18,p22,AC,2010,402.0
p18,p22,AC,2015,402.0
p18,p22,AC,2020,402.0
p18,p22,AC,2023,402.0
p18,p22,AC,2026,402.0
p18,p22,AC,2029,402.0
p18,p22,AC,2032,402.0
p18,p22,AC,2035,402.0
p18,p22,AC,2038,402.0
p18,p22,AC,2041,402.0
p18,p22,AC,2044,402.0
p18,p22,AC,2047,402.0
p18,p22,AC,2050,402.0
p20,p17,AC,2010,3200.397
p20,p17,AC,2015,3200.397
p20,p17,AC,2020,3200.397
p20,p17,AC,2023,3200.397
p20,p17,AC,2026,3200.397
p20,p17,AC,2029,3200.397
p20,p17,AC,2032,3200.397
p20,p17,AC,2035,3200.397
p20,p17,AC,2038,3200.397
p20,p17,AC,2041,3200.397
p20,p17,AC,2044,3200.397
p20,p17,AC,2047,3200.397
p20,p17,AC,2050,3200.397
p20,p18,AC,2010,408.15
p20,p18,AC,2015,408.15
p20,p18,AC,2020,408.15
p20,p18,AC,2023,408.15
p20,p18,AC,2026,408.15
p20,p18,AC,2029,408.15
p20,p18,AC,2032,408.15
p20,p18,AC,2035,408.15
p20,p18,AC,2038,408.15
p20,p18,AC,2041,408.15
p20,p18,AC,2044,408.15
p20,p18,AC,2047,408.15
p20,p18,AC,2050,408.15
p20,p35,B2B,2010,200.0
p20,p35,B2B,2015,200.0
p20,p35,B2B,2020,200.0
p20,p35,B2B,2023,200.0
p20,p35,B2B,2026,200.0
p20,p35,B2B,2029,200.0
p20,p35,B2B,2032,200.0
p20,p35,B2B,2035,368.264733
p20,p35,B2B,2038,388.230316
p20,p35,B2B,2041,1083.755313
p20,p35,B2B,2044,1083.755313
p20,p35,B2B,2047,1435.061178
p20,p35,B2B,2050,1490.384624
p21,p16,AC,2010,2612.697
p21,p16,AC,2015,2612.697
p21,p16,AC,2020,2612.697
p21,p16,AC,2023,2612.697
p21,p16,AC,2026,2612.697
p21,p16,AC,2029,2612.697
p21,p16,AC,2032,2612.697
p21,p16,AC,2035,2612.697
p21,p16,AC,2038,2612.697
p21,p16,AC,2041,2612.697
p21,p16,AC,2044,2612.697
p21,p16,AC,2047,2612.697
p21,p16,AC,2050,2612.697
p21,p18,AC,2010,231.279
p21,p18,AC,2015,231.279
p21,p18,AC,2020,231.279
p21,p18,AC,2023,231.279
p21,p18,AC,2026,231.279
p21,p18,AC,2029,231.279
p21,p18,AC,2032,231.279
p21,p18,AC,2035,231.279
p21,p18,AC,2038,231.279
p21,p18,AC,2041,231.279
p21,p18,AC,2044,231.279
p21,p18,AC,2047,231.279
p21,p18,AC,2050,231.279
p21,p24,AC,2010,2218.432
p21,p24,AC,2015,2218.432
p21,p24,AC,2020,2218.432
p21,p24,AC,2023,2218.432
p21,p24,AC,2026,2218.432
p21,p24,AC,2029,2218.432
p21,p24,AC,2032,2218.432
p21,p24,AC,2035,2218.432
p21,p24,AC,2038,2218.432
p21,p24,AC,2041,2218.432
p21,p24,AC,2044,2218.432
p21,p24,AC,2047,2218.432
p21,p24,AC,2050,2218.432
p21,p25,AC,2010,345.109
p21,p25,AC,2015,345.109
p21,p25,AC,2020,345.109
p21,p25,AC,2023,345.109
p21,p25,AC,2026,345.109
p21,p25,AC,2029,345.109
p21,p25,AC,2032,1437.309
p21,p25,AC,2035,2726.241885
p21,p25,AC,2038,2726.241885
p21,p25,AC,2041,3107.219243
p21,p25,AC,2044,3107.219243
p21,p25,AC,2047,3107.219243
p21,p25,AC,2050,3188.493264
p21,p26,AC,2010,587.302
p21,p26,AC,2015,587.302
p21,p26,AC,2020,587.302
p21,p26,AC,2023,587.302
p21,p26,AC,2026,587.302
p21,p26,AC,2029,587.302
p21,p26,AC,2032,587.302
p21,p26,AC,2035,587.302
p21,p26,AC,2038,587.302
p21,p26,AC,2041,587.302
p21,p26,AC,2044,587.302
p21,p26,AC,2047,587.302
p21,p26,AC,2050,587.302
p22,p18,AC,2010,402.0
p22,p18,AC,2015,402.0
p22,p18,AC,2020,402.0
p22,p18,AC,2023,402.0
p22,p18,AC,2026,402.0
p22,p18,AC,2029,402.0
p22,p18,AC,2032,402.0
p22,p18,AC,2035,402.0
p22,p18,AC,2038,402.0
p22,p18,AC,2041,402.0
p22,p18,AC,2044,402.0
p22,p18,AC,2047,402.0
p22,p18,AC,2050,402.0
p22,p23,AC,2010,599.02
p22,p23,AC,2015,599.02
p22,p23,AC,2020,599.02
p22,p23,AC,2023,599.02
p22,p23,AC,2026,599.02
p22,p23,AC,2029,599.02
p22,p23,AC,2032,2543.935774
p22,p23,AC,2035,2758.317647
p22,p23,AC,2038,2758.317647
p22,p23,AC,2041,2758.317647
p22,p23,AC,2044,2758.317647
p22,p23,AC,2047,2758.317647
p22,p23,AC,2050,2758.317647
p22,p24,AC,2010,402.0
p22,p24,AC,2015,402.0
p22,p24,AC,2020,402.0
p22,p24,AC,2023,402.0
p22,p24,AC,2026,402.0
p22,p24,AC,2029,402.0
p22,p24,AC,2032,402.0
p22,p24,AC,2035,402.0
p22,p24,AC,2038,402.0
p22,p24,AC,2041,402.0
p22,p24,AC,2044,402.0
p22,p24,AC,2047,402.0
p22,p24,AC,2050,402.0
p23,p18,AC,2010,17.04
p23,p18,AC,2015,17.04
p23,p18,AC,2020,17.04
p23,p18,AC,2023,17.04
p23,p18,AC,2026,17.04
p23,p18,AC,2029,17.04
p23,p18,AC,2032,17.04
p23,p18,AC,2035,17.04
p23,p18,AC,2038,17.04
p23,p18,AC,2041,17.04
p23,p18,AC,2044,17.04
p23,p18,AC,2047,17.04
p23,p18,AC,2050,17.04
p23,p22,AC,2010,813.609
p23,p22,AC,2015,813.609
p23,p22,AC,2020,813.609
p23,p22,AC,2023,813.609
p23,p22,AC,2026,813.609
p23,p22,AC,2029,813.609
p23,p22,AC,2032,2758.524774
p23,p22,AC,2035,2972.906647
p23,p22,AC,2038,2972.906647
p23,p22,AC,2041,2972.906647
p23,p22,AC,2044,2972.906647
p23,p22,AC,2047,2972.906647
p23,p22,AC,2050,2972.906647
p23,p24,AC,2010,939.0
p23,p24,AC,2015,939.0
p23,p24,AC,2020,939.0
p23,p24,AC,2023,939.0
p23,p24,AC,2026,939.0
p23,p24,AC,2029,939.0
p23,p24,AC,2032,939.0
p23,p24,AC,2035,939.0
p23,p24,AC,2038,939.0
p23,p24,AC,2041,939.0
p23,p24,AC,2044,939.0
p23,p24,AC,2047,939.0
p23,p24,AC,2050,939.0
p23,p32,AC,2010,911.352
p23,p32,AC,2015,911.352
p23,p32,AC,2020,911.352
p23,p32,AC,2023,911.352
p23,p32,AC,2026,911.352
p23,p32,AC,2029,911.352
p23,p32,AC,2032,911.352
p23,p32,AC,2035,911.352
p23,p32,AC,2038,911.352
p23,p32,AC,2041,911.352
p23,p32,AC,2044,911.352
p23,p32,AC,2047,911.352
p23,p32,AC,2050,911.352
p24,p21,AC,2010,3545.316
p24,p21,AC,2015,3545.316
p24,p21,AC,2020,3545.316
p24,p21,AC,2023,3545.316
p24,p21,AC,2026,3545.316
p24,p21,AC,2029,3545.316
p24,p21,AC,2032,3545.316
p24,p21,AC,2035,3545.316
p24,p21,AC,2038,3545.316
p24,p21,AC,2041,3545.316
p24,p21,AC,2044,3545.316
p24,p21,AC,2047,3545.316
p24,p21,AC,2050,3545.316
p24,p22,AC,2010,310.391
p24,p22,AC,2015,310.391
p24,p22,AC,2020,310.391
p24,p22,AC,2023,310.391
p24,p22,AC,2026,310.391
p24,p22,AC,2029,310.391
p24,p22,AC,2032,310.391
p24,p22,AC,2035,310.391
p24,p22,AC,2038,310.391
p24,p22,AC,2041,310.391
p24,p22,AC,2044,310.391
p24,p22,AC,2047,310.391
p24,p22,AC,2050,310.391
p24,p23,AC,2010,939.0
p24,p23,AC,2015,939.0
p24,p23,AC,2020,939.0
p24,p23,AC,2023,939.0
p24,p23,AC,2026,939.0
p24,p23,AC,2029,939.0
p24,p23,AC,2032,939.0
p24,p23,AC,2035,939.0
p24,p23,AC,2038,939.0
p24,p23,AC,2041,939.0
p24,p23,AC,2044,939.0
p24,p23,AC,2047,939.0
p24,p23,AC,2050,939.0
p24,p33,AC,2010,5506.697
p24,p33,AC,2015,5506.697
p24,p33,AC,2020,5506.697
p24,p33,AC,2023,5506.697
p24,p33,AC,2026,5506.697
p24,p33,AC,2029,5506.697
p24,p33,AC,2032,6291.232401
p24,p33,AC,2035,8780.844045
p24,p33,AC,2038,9799.719887
p24,p33,AC,2041,11875.315823
p24,p33,AC,2044,13228.457271
p24,p33,AC,2047,14958.693742
p24,p33,AC,2050,15803.853059
p24,p39,B2B,2010,310.0
p24,p39,B2B,2015,310.0
p24,p39,B2B,2020,310.0
p24,p39,B2B,2023,310.0
p24,p39,B2B,2026,310.0
p24,p39,B2B,2029,310.0
p24,p39,B2B,2032,320.760744
p24,p39,B2B,2035,607.642965
p24,p39,B2B,2038,619.221455
p24,p39,B2B,2041,1049.438944
p24,p39,B2B,2044,1333.071279
p24,p39,B2B,2047,2089.371588
p24,p39,B2B,2050,2705.490239
p25,p10,LCC,2010,1920.0
p25,p10,LCC,2015,1920.0
p25,p10,LCC,2020,1920.0
p25,p10,LCC,2023,1920.0
p25,p10,LCC,2026,1920.0
p25,p10,LCC,2029,1920.0
p25,p10,LCC,2032,1920.0
p25,p10,LCC,2035,1920.0
p25,p10,LCC,2038,1920.0
p25,p10,LCC,2041,1920.0
p25,p10,LCC,2044,1920.0
p25,p10,LCC,2047,1920.0
p25,p10,LCC,2050,1920.0
p25,p12,AC,2010,501.65
p25,p12,AC,2015,501.65
p25,p12,AC,2020,501.65
p25,p12,AC,2023,501.65
p25,p12,AC,2026,501.65
p25,p12,AC,2029,501.65
p25,p12,AC,2032,501.65
p25,p12,AC,2035,501.65
p25,p12,AC,2038,501.65
p25,p12,AC,2041,501.65
p25,p12,AC,2044,501.65
p25,p12,AC,2047,501.65
p25,p12,AC,2050,501.65
p25,p16,AC,2010,1876.703
p25,p16,AC,2015,1876.703
p25,p16,AC,2020,1876.703
p25,p16,AC,2023,1876.703
p25,p16,AC,2026,1876.703
p25,p16,AC,2029,1876.703
p25,p16,AC,2032,1876.703
p25,p16,AC,2035,3120.34843
p25,p16,AC,2038,3120.34843
p25,p16,AC,2041,3120.34843
p25,p16,AC,2044,3120.34843
p25,p16,AC,2047,3152.288142
p25,p16,AC,2050,3323.418298
p25,p21,AC,2010,325.541
p25,p21,AC,2015,325.541
p25,p21,AC,2020,325.541
p25,p21,AC,2023,325.541
p25,p21,AC,2026,325.541
p25,p21,AC,2029,325.541
p25,p21,AC,2032,1417.741
p25,p21,AC,2035,2706.673885
p25,p21,AC,2038,2706.673885
p25,p21,AC,2041,3087.651243
p25,p21,AC,2044,3087.651243
p25,p21,AC,2047,3087.651243
p25,p21,AC,2050,3168.925264
p25,p26,AC,2010,634.935
p25,p26,AC,2015,634.935
p25,p26,AC,2020,634.935
p25,p26,AC,2023,634.935
p25,p26,AC,2026,634.935
p25,p26,AC,2029,634.935
p25,p26,AC,2032,743.024724
p25,p26,AC,2035,1215.192983
p25,p26,AC,2038,1215.192983
p25,p26,AC,2041,1215.192983
p25,p26,AC,2044,1279.80629
p25,p26,AC,2047,1300.778934
p25,p26,AC,2050,1429.424502
p25,p28,AC,2010,144.702
p25,p28,AC,2015,144.702
p25,p28,AC,2020,144.702
p25,p28,AC,2023,144.702
p25,p28,AC,2026,144.702
p25,p28,AC,2029,144.702
p25,p28,AC,2032,144.702
p25,p28,AC,2035,144.702
p25,p28,AC,2038,144.702
p25,p28,AC,2041,144.702
p25,p28,AC,2044,144.702
p25,p28,AC,2047,144.702
p25,p28,AC,2050,144.702
p25,p31,AC,2010,700.0
p25,p31,AC,2015,700.0
p25,p31,AC,2020,700.0
p25,p31,AC,2023,700.0
p25,p31,AC,2026,700.0
p25,p31,AC,2029,700.0
p25,p31,AC,2032,700.0
p25,p31,AC,2035,700.0
p25,p31,AC,2038,700.0
p25,p31,AC,2041,700.0
p25,p31,AC,2044,700.0
p25,p31,AC,2047,700.0
p25,p31,AC,2050,700.0
p25,p33,AC,2010,2189.623
p25,p33,AC,2015,2189.623
p25,p33,AC,2020,2189.623
p25,p33,AC,2023,2189.623
p25,p33,AC,2026,2189.623
p25,p33,AC,2029,2189.623
p25,p33,AC,2032,2189.623
p25,p33,AC,2035,2189.623
p25,p33,AC,2038,2189.623
p25,p33,AC,2041,2189.623
p25,p33,AC,2044,2189.623
p25,p33,AC,2047,2189.623
p25,p33,AC,2050,2189.623
p26,p21,AC,2010,580.51
p26,p21,AC,2015,580.51
p26,p21,AC,2020,580.51
p26,p21,AC,2023,580.51
p26,p21,AC,2026,580.51
p26,p21,AC,2029,580.51
p26,p21,AC,2032,580.51
p26,p21,AC,2035,580.51
p26,p21,AC,2038,580.51
p26,p21,AC,2041,580.51
p26,p21,AC,2044,580.51
p26,p21,AC,2047,580.51
p26,p21,AC,2050,580.51
p26,p25,AC,2010,695.224
p26,p25,AC,2015,695.224
p26,p25,AC,2020,695.224
p26,p25,AC,2023,695.224
p26,p25,AC,2026,695.224
p26,p25,AC,2029,695.224
p26,p25,AC,2032,803.313724
p26,p25,AC,2035,1275.481983
p26,p25,AC,2038,1275.481983
p26,p25,AC,2041,1275.481983
p26,p25,AC,2044,1340.09529
p26,p25,AC,2047,1361.067934
p26,p25,AC,2050,1489.713502
p26,p33,AC,2010,232.06
p26,p33,AC,2015,232.06
p26,p33,AC,2020,232.06
p26,p33,AC,2023,232.06
p26,p33,AC,2026,232.06
p26,p33,AC,2029,232.06
p26,p33,AC,2032,232.06
p26,p33,AC,2035,1446.013057
p26,p33,AC,2038,1446.013057
p26,p33,AC,2041,1834.773453
p26,p33,AC,2044,2200.829958
p26,p33,AC,2047,2876.171765
p26,p33,AC,2050,2876.171765
p27,p10,AC,2010,811.0
p27,p10,AC,2015,811.0
p27,p10,AC,2020,811.0
p27,p10,AC,2023,811.0
p27,p10,AC,2026,811.0
p27,p10,AC,2029,811.0
p27,p10,AC,2032,811.0
p27,p10,AC,2035,811.0
p27,p10,AC,2038,811.0
p27,p10,AC,2041,811.0
p27,p10,AC,2044,811.0
p27,p10,AC,2047,811.0
p27,p10,AC,2050,811.0
p27,p13,AC,2010,1477.175
p27,p13,AC,2015,1477.175
p27,p13,AC,2020,1477.175
p27,p13,AC,2023,1477.175
p27,p13,AC,2026,1477.175
p27,p13,AC,2029,1477.175
p27,p13,AC,2032,1477.175
p27,p13,AC,2035,1477.175
p27,p13,AC,2038,1477.175
p27,p13,AC,2041,1477.175
p27,p13,AC,2044,1477.175
p27,p13,AC,2047,1477.175
p27,p13,AC,2050,1477.175
p27,p28,AC,2010,641.178
p27,p28,AC,2015,641.178
p27,p28,AC,2020,641.178
p27,p28,AC,2023,641.178
p27,p28,AC,2026,641.178
p27,p28,AC,2029,641.178
p27,p28,AC,2032,641.178
p27,p28,AC,2035,641.178
p27,p28,AC,2038,641.178
p27,p28,AC,2041,641.178
p27,p28,AC,2044,641.178
p27,p28,AC,2047,641.178
p27,p28,AC,2050,641.178
p28,p10,AC,2010,4424.758
p28,p10,AC,2015,4424.758
p28,p10,AC,2020,4424.758
p28,p10,AC,2023,4424.758
p28,p10,AC,2026,4424.758
p28,p10,AC,2029,4424.758
p28,p10,AC,2032,4424.758
p28,p10,AC,2035,4424.758
p28,p10,AC,2038,4424.758
p28,p10,AC,2041,4424.758
p28,p10,AC,2044,4424.758
p28,p10,AC,2047,4424.758
p28,p10,AC,2050,4424.758
p28,p13,AC,2010,5757.3
p28,p13,AC,2015,5757.3
p28,p13,AC,2020,5757.3
p28,p13,AC,2023,5757.3
p28,p13,AC,2026,5757.3
p28,p13,AC,2029,5757.3
p28,p13,AC,2032,5757.3
p28,p13,AC,2035,5757.3
p28,p13,AC,2038,5757.3
p28,p13,AC,2041,5757.3
p28,p13,AC,2044,5757.3
p28,p13,AC,2047,5757.3
p28,p13,AC,2050,5757.3
p28,p25,AC,2010,181.29
p28,p25,AC,2015,181.29
p28,p25,AC,2020,181.29
p28,p25,AC,2023,181.29
p28,p25,AC,2026,181.29
p28,p25,AC,2029,181.29
p28,p25,AC,2032,181.29
p28,p25,AC,2035,181.29
p28,p25,AC,2038,181.29
p28,p25,AC,2041,181.29
p28,p25,AC,2044,181.29
p28,p25,AC,2047,181.29
p28,p25,AC,2050,181.29
p28,p27,AC,2010,383.368
p28,p27,AC,2015,383.368
p28,p27,AC,2020,383.368
p28,p27,AC,2023,383.368
p28,p27,AC,2026,383.368
p28,p27,AC,2029,383.368
p28,p27,AC,2032,383.368
p28,p27,AC,2035,383.368
p28,p27,AC,2038,383.368
p28,p27,AC,2041,383.368
p28,p27,AC,2044,383.368
p28,p27,AC,2047,383.368
p28,p27,AC,2050,383.368
p28,p29,AC,2010,928.135
p28,p29,AC,2015,928.135
p28,p29,AC,2020,928.135
p28,p29,AC,2023,928.135
p28,p29,AC,2026,928.135
p28,p29,AC,2029,928.135
p28,p29,AC,2032,928.135
p28,p29,AC,2035,928.135
p28,p29,AC,2038,928.135
p28,p29,AC,2041,928.135
p28,p29,AC,2044,928.135
p28,p29,AC,2047,928.135
p28,p29,AC,2050,928.135
p28,p30,AC,2010,797.852
p28,p30,AC,2015,797.852
p28,p30,AC,2020,797.852
p28,p30,AC,2023,797.852
p28,p30,AC,2026,797.852
p28,p30,AC,2029,797.852
p28,p30,AC,2032,797.852
p28,p30,AC,2035,797.852
p28,p30,AC,2038,797.852
p28,p30,AC,2041,797.852
p28,p30,AC,2044,797.852
p28,p30,AC,2047,797.852
p28,p30,AC,2050,797.852
p28,p31,AC,2010,2251.442
p28,p31,AC,2015,2251.442
p28,p31,AC,2020,2251.442
p28,p31,AC,2023,2251.442
p28,p31,AC,2026,2251.442
p28,p31,AC,2029,2251.442
p28,p31,AC,2032,2251.442
p28,p31,AC,2035,5761.875428
p28,p31,AC,2038,5761.875428
p28,p31,AC,2041,8897.66586
p28,p31,AC,2044,8897.66586
p28,p31,AC,2047,10598.144667
p28,p31,AC,2050,11992.877773
p29,p28,AC,2010,2010.057
p29,p28,AC,2015,2010.057
p29,p28,AC,2020,2010.057
p29,p28,AC,2023,2010.057
p29,p28,AC,2026,2010.057
p29,p28,AC,2029,2010.057
p29,p28,AC,2032,2010.057
p29,p28,AC,2035,2010.057
p29,p28,AC,2038,2010.057
p29,p28,AC,2041,2010.057
p29,p28,AC,2044,2010.057
p29,p28,AC,2047,2010.057
p29,p28,AC,2050,2010.057
p29,p30,AC,2010,445.307
p29,p30,AC,2015,445.307
p29,p30,AC,2020,445.307
p29,p30,AC,2023,445.307
p29,p30,AC,2026,445.307
p29,p30,AC,2029,445.307
p29,p30,AC,2032,445.307
p29,p30,AC,2035,445.307
p29,p30,AC,2038,445.307
p29,p30,AC,2041,445.307
p29,p30,AC,2044,445.307
p29,p30,AC,2047,489.164911
p29,p30,AC,2050,776.417712
p29,p31,AC,2010,1811.38
p29,p31,AC,2015,1811.38
p29,p31,AC,2020,1811.38
p29,p31,AC,2023,1811.38
p29,p31,AC,2026,1811.38
p29,p31,AC,2029,1811.38
p29,p31,AC,2032,1919.576729
p29,p31,AC,2035,2588.908137
p29,p31,AC,2038,2588.908137
p29,p31,AC,2041,2589.594497
p29,p31,AC,2044,2623.408034
p29,p31,AC,2047,2745.344681
p29,p31,AC,2050,3094.903807
p30,p28,AC,2010,1639.965
p30,p28,AC,2015,1639.965
p30,p28,AC,2020,1639.965
p30,p28,AC,2023,1639.965
p30,p28,AC,2026,1639.965
p30,p28,AC,2029,1639.965
p30,p28,AC,2032,1639.965
p30,p28,AC,2035,1639.965
p30,p28,AC,2038,1639.965
p30,p28,AC,2041,1639.965
p30,p28,AC,2044,1639.965
p30,p28,AC,2047,1639.965
p30,p28,AC,2050,1639.965
p30,p29,AC,2010,1176.046
p30,p29,AC,2015,1176.046
p30,p29,AC,2020,1176.046
p30,p29,AC,2023,1176.046
p30,p29,AC,2026,1176.046
p30,p29,AC,2029,1176.046
p30,p29,AC,2032,1176.046
p30,p29,AC,2035,1176.046
p30,p29,AC,2038,1176.046
p30,p29,AC,2041,1176.046
p30,p29,AC,2044,1176.046
p30,p29,AC,2047,1219.903911
p30,p29,AC,2050,1507.156712
p31,p25,AC,2010,614.357
p31,p25,AC,2015,614.357
p31,p25,AC,2020,614.357
p31,p25,AC,2023,614.357
p31,p25,AC,2026,614.357
p31,p25,AC,2029,614.357
p31,p25,AC,2032,614.357
p31,p25,AC,2035,614.357
p31,p25,AC,2038,614.357
p31,p25,AC,2041,614.357
p31,p25,AC,2044,614.357
p31,p25,AC,2047,614.357
p31,p25,AC,2050,614.357
p31,p28,AC,2010,4080.2
p31,p28,AC,2015,4080.2
p31,p28,AC,2020,4080.2
p31,p28,AC,2023,4080.2
p31,p28,AC,2026,4080.2
p31,p28,AC,2029,4080.2
p31,p28,AC,2032,4080.2
p31,p28,AC,2035,7590.633428
p31,p28,AC,2038,7590.633428
p31,p28,AC,2041,10726.42386
p31,p28,AC,2044,10726.42386
p31,p28,AC,2047,12426.902667
p31,p28,AC,2050,13821.635773
p31,p29,AC,2010,1222.739
p31,p29,AC,2015,1222.739
p31,p29,AC,2020,1222.739
p31,p29,AC,2023,1222.739
p31,p29,AC,2026,1222.739
p31,p29,AC,2029,1222.739
p31,p29,AC,2032,1330.935729
p31,p29,AC,2035,2000.267137
p31,p29,AC,2038,2000.267137
p31,p29,AC,2041,2000.953497
p31,p29,AC,2044,2034.767034
p31,p29,AC,2047,2156.703681
p31,p29,AC,2050,2506.262807
p31,p34,AC,2010,1657.636
p31,p34,AC,2015,1657.636
p31,p34,AC,2020,1657.636
p31,p34,AC,2023,1657.636
p31,p34,AC,2026,1657.636
p31,p34,AC,2029,1657.636
p31,p34,AC,2032,1657.636
p31,p34,AC,2035,1657.636
p31,p34,AC,2038,1657.636
p31,p34,AC,2041,2634.575159
p31,p34,AC,2044,2634.575159
p31,p34,AC,2047,3182.011794
p31,p34,AC,2050,3634.181245
p31,p47,B2B,2010,200.0
p31,p47,B2B,2015,200.0
p31,p47,B2B,2020,200.0
p31,p47,B2B,2023,200.0
p31,p47,B2B,2026,200.0
p31,p47,B2B,2029,200.0
p31,p47,B2B,2032,439.08371
p31,p47,B2B,2035,851.101328
