eall,r,t,dr,Value
CH4,p102,2032,2.5,5530204675.38891
CH4,p102,2032,2.0,7127715097.128262
CH4,p102,2032,1.5,9693915008.830528
CH4,p102,2033,2.5,5595052291.1884985
CH4,p102,2033,2.0,7226489773.55297
CH4,p102,2033,1.5,9833973341.336718
CH4,p102,2034,2.5,5453752825.890757
CH4,p102,2034,2.0,7056978523.995542
CH4,p102,2034,1.5,9614077201.251472
CH4,p102,2035,2.5,5506424526.124438
CH4,p102,2035,2.0,7139680238.795381
CH4,p102,2035,1.5,9739822472.596567
CH4,p102,2036,2.5,5553282524.844109
CH4,p102,2036,2.0,7213962626.233828
CH4,p102,2036,1.5,9859751431.114134
CH4,p102,2037,2.5,5792987949.729261
CH4,p102,2037,2.0,7546416953.562722
CH4,p102,2037,1.5,10331916256.93322
CH4,p102,2038,2.5,5830314788.31905
CH4,p102,2038,2.0,7614246277.893328
CH4,p102,2038,1.5,10441917590.0358
CH4,p102,2039,2.5,5862374649.684513
CH4,p102,2039,2.0,7676514276.566384
CH4,p102,2039,1.5,10548999249.493055
CH4,p102,2040,2.5,6333193037.421717
CH4,p102,2040,2.0,8313622927.094384
CH4,p102,2040,1.5,11453204797.211025
CH4,p102,2041,2.5,6370809626.927444
CH4,p102,2041,2.0,8386680230.435062
CH4,p102,2041,1.5,11575701927.64488
CH4,p102,2042,2.5,6405054694.69602
CH4,p102,2042,2.0,8456112441.493132
CH4,p102,2042,1.5,11694738610.474531
CH4,p102,2043,2.5,6577705058.810221
CH4,p102,2043,2.0,8710607173.942612
CH4,p102,2043,1.5,12073162363.096273
CH4,p102,2044,2.5,6601864843.806058
CH4,p102,2044,2.0,8767315733.50816
CH4,p102,2044,1.5,12180088213.421034
CH4,p102,2045,2.5,6618814432.62199
CH4,p102,2045,2.0,8818451482.520216
CH4,p102,2045,1.5,12281216928.484968
CH4,p102,2046,2.5,6749379299.858868
CH4,p102,2046,2.0,9019633616.687756
CH4,p102,2046,1.5,12596315389.112558
CH4,p102,2047,2.5,6757125473.154088
CH4,p102,2047,2.0,9060919814.932173
CH4,p102,2047,1.5,12687829735.502674
CH4,p102,2048,2.5,6762480605.07196
CH4,p102,2048,2.0,9097119190.478548
CH4,p102,2048,1.5,12773888203.021542
CH4,p102,2049,2.5,6660403347.875936
CH4,p102,2049,2.0,8991793771.907328
CH4,p102,2049,1.5,12662241588.017569
CH4,p102,2050,2.5,6657494096.156444
CH4,p102,2050,2.0,9017967404.553967
CH4,p102,2050,1.5,12739100017.495749
CH4,p103,2023,2.5,4649145425.356377
CH4,p103,2023,2.0,5950582384.559123
CH4,p103,2023,1.5,8101655592.797065
CH4,p103,2024,2.5,4744327722.010224
CH4,p103,2024,2.0,6070498069.501271
