eall,r,t,dr,Value
CH4,p40,2023,2.0,896736731.7470394
CH4,p40,2023,1.5,1252507282.9292886
CH4,p40,2026,2.5,504482406.74349666
CH4,p40,2026,2.0,632122533.7508873
CH4,p40,2026,1.5,863090382.6214038
CH4,p40,2029,2.5,274180968.1403139
CH4,p40,2029,2.0,345706438.089961
CH4,p40,2029,1.5,463425440.71542186
CH4,p40,2032,2.5,205581613.13538814
CH4,p40,2032,2.0,257476000.9171366
CH4,p40,2032,1.5,339309458.57297075
CH4,p40,2035,2.5,197131133.6560644
CH4,p40,2035,2.0,244271187.3564276
CH4,p40,2035,1.5,317123997.6206253
CH4,p40,2038,2.5,218213582.18386477
CH4,p40,2038,2.0,268041880.4778181
CH4,p40,2038,1.5,343643436.51002324
CH4,p40,2041,2.5,291893330.6946356
CH4,p40,2041,2.0,355941867.2859046
CH4,p40,2041,1.5,452539660.17765445
CH4,p40,2044,2.5,261368912.8406904
CH4,p40,2044,2.0,316758351.3234858
CH4,p40,2044,1.5,401573429.0002661
CH4,p40,2047,2.5,279654381.9726036
CH4,p40,2047,2.0,337129362.3166663
CH4,p40,2047,1.5,426344257.179092
CH4,p40,2050,2.5,299918348.5967337
CH4,p40,2050,2.0,359902018.31608045
CH4,p40,2050,1.5,454162070.73219675
CH4,p41,2020,2.5,500508707.2566973
CH4,p41,2020,2.0,616010716.6236275
CH4,p41,2020,1.5,885515405.1464645
CH4,p41,2023,2.5,642343716.9988122
CH4,p41,2023,2.0,798589485.9985232
CH4,p41,2023,1.5,1115421184.2479374
CH4,p41,2026,2.5,609331515.035672
CH4,p41,2026,2.0,763499729.6832516
CH4,p41,2026,1.5,1042470784.7598243
CH4,p41,2029,2.5,550976376.5198852
CH4,p41,2029,2.0,694709344.3076814
CH4,p41,2029,1.5,931269853.7917626
CH4,p41,2032,2.5,511604182.85551804
CH4,p41,2032,2.0,640746986.294775
CH4,p41,2032,1.5,844395253.2566803
CH4,p41,2035,2.5,516916513.77061135
CH4,p41,2035,2.0,640526984.454888
CH4,p41,2035,1.5,831561348.2396792
CH4,p41,2038,2.5,570986423.7598312
CH4,p41,2038,2.0,701369150.445147
CH4,p41,2038,1.5,899191218.5194192
CH4,p41,2041,2.5,576769841.7992564
CH4,p41,2041,2.0,703327253.129309
CH4,p41,2041,1.5,894200725.9549623
CH4,p41,2044,2.5,667257722.6877773
CH4,p41,2044,2.0,808663332.7937964
CH4,p41,2044,1.5,1025190673.268638
CH4,p41,2047,2.5,824202329.2070135
CH4,p41,2047,2.0,993593605.4550806
CH4,p41,2047,1.5,1256529317.84014
CH4,p41,2050,2.5,866681966.2661841
CH4,p41,2050,2.0,1040018359.5194209
CH4,p41,2050,1.5,1312404120.3459358
CH4,p42,2020,2.5,14288056.090786206
CH4,p42,2020,2.0,17585299.80404456
CH4,p42,2020,1.5,25278868.46831405
CH4,p42,2023,2.5,4554054.459404774
CH4,p42,2023,2.0,5661797.436016746
CH4,p42,2023,1.5,7908054.027479911
CH4,p42,2026,2.5,12473075.525669849
CH4,p42,2026,2.0,15628913.911682704
CH4,p42,2026,1.5,21339478.61018215
CH4,p42,2029,2.5,5176513.034226251
CH4,p42,2029,2.0,6526907.738807012
CH4,p42,2029,1.5,8749432.356762849
CH4,p42,2032,2.5,4957650.237165172
CH4,p42,2032,2.0,6209095.928100069
CH4,p42,2032,1.5,8182529.517651255
CH4,p42,2035,2.5,5038633.595039799
CH4,p42,2035,2.0,6243524.237331926
CH4,p42,2035,1.5,8105627.9572379375
CH4,p42,2038,2.5,5564404.057130909
CH4,p42,2038,2.0,6835016.0071844235
CH4,p42,2038,1.5,8762841.034851823
CH4,p42,2041,2.5,6090174.519222018
CH4,p42,2041,2.0,7426507.777036922
CH4,p42,2041,1.5,9441961.215052841
CH4,p42,2044,2.5,6615944.981313128
CH4,p42,2044,2.0,8017999.546889419
CH4,p42,2044,1.5,10164895.600428116
CH4,p42,2047,2.5,19306768.460698735
CH4,p42,2047,2.0,23274723.941885285
CH4,p42,2047,1.5,29433938.420145005
CH4,p42,2050,2.5,20767362.48138064
CH4,p42,2050,2.0,24920834.977656767
CH4,p42,2050,1.5,31447720.328947827
CH4,p43,2020,2.5,2392855111.910559
CH4,p43,2020,2.0,2945052445.4283805
CH4,p43,2020,1.5,4233512890.3032975
CH4,p43,2023,2.5,2182426886.3203535
CH4,p43,2023,2.0,2713287480.290169
CH4,p43,2023,1.5,3789754795.8400726
CH4,p43,2026,2.5,2289426162.743745
CH4,p43,2026,2.0,2868678565.3656564
CH4,p43,2026,1.5,3916849579.633877
CH4,p43,2029,2.5,1504367223.7235298
CH4,p43,2029,2.0,1896810847.3035812
CH4,p43,2029,1.5,2542707644.445749
CH4,p43,2032,2.5,1405747131.6154733
CH4,p43,2032,2.0,1760595922.12035
CH4,p43,2032,1.5,2320165168.685733
CH4,p43,2035,2.5,772539585.7243183
CH4,p43,2035,2.0,957277312.7453507
CH4,p43,2035,1.5,1242781072.6869466
CH4,p43,2038,2.5,1948403859.8357623
CH4,p43,2038,2.0,2393314977.436054
CH4,p43,2038,1.5,3068352535.174429
CH4,p43,2041,2.5,1909869740.519925
CH4,p43,2041,2.0,2328941877.8282537
CH4,p43,2041,1.5,2960985101.309668
CH4,p43,2044,2.5,1800805026.9388514
CH4,p43,2044,2.0,2182432582.3166213
CH4,p43,2044,1.5,2766799776.488831
CH4,p43,2047,2.5,2445184880.381082
CH4,p43,2047,2.0,2947722877.2692184
CH4,p43,2047,1.5,3727781857.5134897
CH4,p43,2050,2.5,2692378424.935656
CH4,p43,2050,2.0,3230854109.922787
CH4,p43,2050,1.5,4077030186.3311367
CH4,p44,2020,2.5,11241703.177026391
CH4,p44,2020,2.0,13835942.371724788
CH4,p44,2020,1.5,19889167.15935438
CH4,p44,2023,2.5,4426110.909590378
CH4,p44,2023,2.0,5502732.482193444
CH4,p44,2023,1.5,7685881.782194104
CH4,p44,2026,2.5,11666039.758350078
CH4,p44,2026,2.0,14617688.371908532
CH4,p44,2026,1.5,19958766.815490495
CH4,p44,2029,2.5,30687867.446889408
CH4,p44,2029,2.0,38693398.08520839
CH4,p44,2029,1.5,51869167.26077503
CH4,p44,2032,2.5,27159371.809552237
CH4,p44,2032,2.0,34015135.567303285
CH4,p44,2032,1.5,44826147.646833785
CH4,p44,2035,2.5,24348690.04691799
CH4,p44,2035,2.0,30171202.884224467
CH4,p44,2035,1.5,39169631.8146072
CH4,p44,2038,2.5,25723178.401741914
CH4,p44,2038,2.0,31596975.04465936
CH4,p44,2038,1.5,40508942.3649479
CH4,p44,2041,2.5,23874708.34829796
CH4,p44,2041,2.0,29113403.345586363
CH4,p44,2041,1.5,37014385.96444756
CH4,p44,2044,2.5,23087113.17791442
CH4,p44,2044,2.0,27979746.43416118
CH4,p44,2044,1.5,35471591.10778903
CH4,p44,2047,2.5,38895279.53485339
CH4,p44,2047,2.0,46889094.6539797
CH4,p44,2047,1.5,59297404.68963845
CH4,p44,2050,2.5,41968568.68671661
CH4,p44,2050,2.0,50362282.424059935
CH4,p44,2050,1.5,63552404.01131372
CH4,p45,2020,2.5,1149969664.989239
CH4,p45,2020,2.0,1415347279.9867556
CH4,p45,2020,1.5,2034561714.980961
