eall,r,t,Value_emit,dr,Value_scc,dtau,Value
N2O,p115,2033,25538.530733,2.0,70145.0,0.8367552658726582,1094430058.7885337
N2O,p115,2033,25538.530733,1.5,107906.0,0.874592240198017,1759721954.7602713
N2O,p115,2034,30105.478988,2.5,48636.0,0.7811984017257273,835144582.0423117
N2O,p115,2034,30105.478988,2.0,71394.0,0.8203482998751551,1287367287.7084632
N2O,p115,2034,30105.478988,1.5,109495.0,0.8616672317221843,2073845208.357339
N2O,p115,2035,30105.478988,2.5,49617.0,0.7621447821714413,831209416.8365372
N2O,p115,2035,30105.478988,2.0,72644.0,0.8042630390932893,1284222671.1023335
N2O,p115,2035,30105.478988,1.5,111085.0,0.848933233223827,2072866948.0184107
N2O,p115,2036,30105.478988,2.5,50598.0,0.7435558850453087,826969396.7615371
N2O,p115,2036,30105.478988,2.0,73894.0,0.7884931755816562,1280706421.8957107
N2O,p115,2036,30105.478988,1.5,112674.0,0.836387421895396,2071446291.8581307
N2O,p115,2037,38414.438711999996,2.5,51578.0,0.7254203756539598,1049411140.7086056
N2O,p115,2037,38414.438711999996,2.0,75144.0,0.773032525080055,1629234129.1995492
N2O,p115,2037,38414.438711999996,1.5,114264.0,0.8240270166457105,2640841259.537758
N2O,p115,2038,38414.438711999996,2.5,52559.0,0.7077271957599608,1043288453.3773353
N2O,p115,2038,38414.438711999996,2.0,76394.0,0.7578750245882894,1623858819.3814332
N2O,p115,2038,38414.438711999996,1.5,115853.0,0.8118492774834588,2637995895.4376154
N2O,p115,2039,38414.438711999996,2.5,53540.0,0.6904655568389862,1036840155.8262291
N2O,p115,2039,38414.438711999996,2.0,77644.0,0.7430147299885189,1618067918.4338465
N2O,p115,2039,38414.438711999996,1.5,117443.0,0.7998515049098116,2634680307.654012
N2O,p115,2040,39182.432694,2.5,54521.0,0.67362493350145,1050679584.3708819
N2O,p115,2040,39182.432694,2.0,78894.0,0.7284458137142342,1644105016.935052
N2O,p115,2040,39182.432694,1.5,119032.0,0.7880310393200115,2683461580.349958
N2O,p115,2041,39182.432694,2.5,55632.0,0.6571950570745855,1045941244.1698841
