i,r,t,Value
battery_4,p125,2050,-200449.966063
battery_4,p126,2023,-5342.944598
battery_4,p126,2026,-222079.101126
battery_4,p126,2029,-332158.573296
battery_4,p126,2032,-203632.048368
battery_4,p126,2035,-249838.11257
battery_4,p126,2038,-169692.183419
battery_4,p126,2041,-219099.975748
battery_4,p126,2044,-227949.288975
battery_4,p126,2047,-235585.218
battery_4,p126,2050,-268945.598933
battery_4,p127,2023,-7246.643807
battery_4,p127,2026,-111283.25884
battery_4,p127,2029,-260662.430741
battery_4,p127,2032,-234643.833882
battery_4,p127,2035,-266890.577796
battery_4,p127,2038,-251501.105112
battery_4,p127,2041,-186906.742064
battery_4,p127,2044,-56659.121288
battery_4,p127,2047,-94174.25462
battery_4,p127,2050,-164944.39673
battery_4,p128,2026,-27437.038681
battery_4,p128,2029,-70817.996775
battery_4,p128,2032,-112899.420072
battery_4,p128,2035,-110896.525213
battery_4,p128,2038,-216774.308811
battery_4,p128,2041,-417178.317614
battery_4,p128,2044,-595211.200846
battery_4,p128,2047,-674383.280354
battery_4,p128,2050,-682223.815258
battery_4,p129,2023,-285.091542
battery_4,p129,2026,-2525.556979
battery_4,p129,2029,-3314.368947
battery_4,p129,2032,-1407.150295
battery_4,p129,2035,-1229.285272
battery_4,p129,2047,-168234.724167
battery_4,p129,2050,-190044.307642
battery_4,p131,2023,-3401.111722
battery_4,p131,2026,-6574.975281
battery_4,p131,2029,-7619.678387
battery_4,p131,2032,-6604.648552
battery_4,p131,2035,-8984.440892
battery_4,p131,2038,-8670.200205
battery_4,p131,2041,-10879.780619
battery_4,p131,2044,-11307.681016
battery_4,p131,2047,-10094.6117
battery_4,p131,2050,-10718.717847
battery_4,p133,2026,-11692.095414
battery_4,p133,2029,-28635.168843
battery_4,p133,2032,-27949.188393
battery_4,p133,2035,-35230.484944
battery_4,p133,2038,-34775.295898
battery_4,p133,2041,-41956.251587
battery_4,p133,2044,-44133.337228
battery_4,p133,2047,-39368.985629
battery_4,p133,2050,-41771.277742
battery_4,p134,2041,0.0
battery_4,p134,2047,-17582.581902
battery_4,p134,2050,-50448.935273
battery_8,p8,2044,-0.0
battery_8,p9,2035,-0.0
battery_8,p9,2041,-0.0
battery_8,p9,2047,-389683.474884
battery_8,p9,2050,-379715.139519
battery_8,p10,2044,-278603.406717
battery_8,p10,2047,-1080067.015712
battery_8,p10,2050,-2178758.016934
battery_8,p11,2032,0.0
battery_8,p11,2047,-63746.889227
battery_8,p11,2050,-192248.045742
battery_8,p44,2029,-20886.993431
battery_8,p44,2032,-17575.149381
battery_8,p44,2035,-16431.312229
battery_8,p44,2038,-16978.968687
battery_8,p44,2041,-17304.44619
battery_8,p45,2029,-34054.073383
battery_8,p45,2032,-30188.334404
battery_8,p45,2035,-21746.55583
battery_8,p45,2038,-18930.859639
battery_8,p45,2041,-18735.155207
battery_8,p60,2026,-51593.493967
battery_8,p60,2029,-52426.525292
battery_8,p60,2032,-53752.877895
battery_8,p60,2035,-52656.837333
battery_8,p60,2038,-54802.49452
battery_8,p61,2026,-32293.374323
battery_8,p61,2029,-35913.121086
battery_8,p61,2032,-33153.994087
battery_8,p61,2035,-34007.170192
battery_8,p61,2038,-34938.934085
battery_8,p62,2026,-104908.572953
