eall,r,t,dr,Value
CH4,p107,2035,2.0,8412298015.6638
CH4,p107,2035,1.5,10921229002.791601
CH4,p107,2038,2.5,6707886223.799399
CH4,p107,2038,2.0,8239608274.9032
CH4,p107,2038,1.5,10563600352.439999
CH4,p107,2041,2.5,7092637807.811581
CH4,p107,2041,2.0,8648936031.827791
CH4,p107,2041,1.5,10996139910.671911
CH4,p107,2044,2.5,7062590564.27522
CH4,p107,2044,2.0,8559298498.42626
CH4,p107,2044,1.5,10851132522.59504
CH4,p107,2047,2.5,8055993564.30432
CH4,p107,2047,2.0,9711673223.225761
CH4,p107,2047,1.5,12281683440.05904
CH4,p107,2050,2.5,6648433344.696501
CH4,p107,2050,2.0,7978120013.6358
CH4,p107,2050,1.5,10067627636.254702
CH4,p108,2020,2.5,1196613369.9013
CH4,p108,2020,2.0,1472754916.8016
CH4,p108,2020,1.5,2117085192.9023
CH4,p108,2023,2.5,994312299.7422801
CH4,p108,2023,2.0,1236172048.3282402
CH4,p108,2023,1.5,1726609871.84977
CH4,p108,2026,2.5,1260509355.40544
CH4,p108,2026,2.0,1579433409.1827202
CH4,p108,2026,1.5,2156534077.92256
CH4,p108,2029,2.5,1075680274.83864
CH4,p108,2029,2.0,1356292520.44872
CH4,p108,2029,1.5,1818133508.01531
CH4,p108,2032,2.5,1137039302.61678
CH4,p108,2032,2.0,1424058932.4035401
CH4,p108,2032,1.5,1876666810.1442003
CH4,p108,2035,2.5,1518066499.2905002
CH4,p108,2035,2.0,1881082401.29475
CH4,p108,2035,1.5,2442106977.1195
CH4,p108,2038,2.5,1315448109.0401
CH4,p108,2038,2.0,1615826023.7028
CH4,p108,2038,1.5,2071571825.26
CH4,p108,2041,2.5,1263359291.5017998
CH4,p108,2041,2.0,1540571222.3709
CH4,p108,2041,1.5,1958661347.6160998
CH4,p108,2044,2.5,1361684705.6445801
CH4,p108,2044,2.0,1650253649.88714
CH4,p108,2044,1.5,2092124845.75856
CH4,p108,2047,2.5,1704936942.81324
CH4,p108,2047,2.0,2055338093.63682
CH4,p108,2047,1.5,2599244357.60178
CH4,p108,2050,2.5,1508843371.3115
CH4,p108,2050,2.0,1810612045.5738
CH4,p108,2050,1.5,2284819962.2717
CH4,p109,2020,2.5,6677741165.4577
CH4,p109,2020,2.0,8218758357.4864
CH4,p109,2020,1.5,11814465138.8867
CH4,p109,2023,2.5,5665475589.531879
CH4,p109,2023,2.0,7043564246.44504
CH4,p109,2023,1.5,9838021800.741169
CH4,p109,2026,2.5,6106515982.04288
CH4,p109,2026,2.0,7651538097.981441
CH4,p109,2026,1.5,10447292403.01312
CH4,p109,2029,2.5,7843431399.511039
CH4,p109,2029,2.0,9889543938.513918
CH4,p109,2029,1.5,13257104158.956158
CH4,p109,2032,2.5,8334180657.79726
CH4,p109,2032,2.0,10437954416.07618
