r,rr,trtype,t,Value
p76,p79,AC,2035,607862.75949
p76,p79,AC,2038,607862.75949
p76,p79,AC,2041,607862.75949
p76,p79,AC,2044,607862.75949
p76,p79,AC,2047,607862.75949
p76,p79,AC,2050,607862.75949
p77,p78,AC,2010,120387.62196
p77,p78,AC,2015,120387.62196
p77,p78,AC,2020,120387.62196
p77,p78,AC,2023,120387.62196
p77,p78,AC,2026,120387.62196
p77,p78,AC,2029,120387.62196
p77,p78,AC,2032,120387.62196
p77,p78,AC,2035,120387.62196
p77,p78,AC,2038,120387.62196
p77,p78,AC,2041,120387.62196
p77,p78,AC,2044,120387.62196
p77,p78,AC,2047,120387.62196
p77,p78,AC,2050,120387.62196
p77,p80,AC,2010,7196.37542
p77,p80,AC,2015,7196.37542
p77,p80,AC,2020,7196.37542
p77,p80,AC,2023,7196.37542
p77,p80,AC,2026,7196.37542
p77,p80,AC,2029,7196.37542
p77,p80,AC,2032,7196.37542
p77,p80,AC,2035,7196.37542
p77,p80,AC,2038,7196.37542
p77,p80,AC,2041,7196.37542
p77,p80,AC,2044,7196.37542
p77,p80,AC,2047,7196.37542
p77,p80,AC,2050,7196.37542
p78,p79,AC,2010,58869.10527
p78,p79,AC,2015,58869.10527
p78,p79,AC,2020,58869.10527
p78,p79,AC,2023,58869.10527
p78,p79,AC,2026,58869.10527
p78,p79,AC,2029,58869.10527
p78,p79,AC,2032,70280.861695
p78,p79,AC,2035,164952.441695
p78,p79,AC,2038,164952.441695
p78,p79,AC,2041,164952.441695
p78,p79,AC,2044,164952.441695
p78,p79,AC,2047,164952.441695
p78,p79,AC,2050,164952.441695
p78,p80,AC,2010,260151.112485
p78,p80,AC,2015,260151.112485
p78,p80,AC,2020,260151.112485
p78,p80,AC,2023,260151.112485
p78,p80,AC,2026,260151.112485
p78,p80,AC,2029,260151.112485
p78,p80,AC,2032,260151.112485
p78,p80,AC,2035,260151.112485
p78,p80,AC,2038,260151.112485
p78,p80,AC,2041,260151.112485
p78,p80,AC,2044,260151.112485
p78,p80,AC,2047,338350.071368
p78,p80,AC,2050,414349.023027
p79,p80,AC,2010,263391.88135
p79,p80,AC,2015,263391.88135
p79,p80,AC,2020,263391.88135
p79,p80,AC,2023,263391.88135
p79,p80,AC,2026,263391.88135
p79,p80,AC,2029,263391.88135
p79,p80,AC,2032,263391.88135
p79,p80,AC,2035,716827.72135
p79,p80,AC,2038,716827.72135
p79,p80,AC,2041,716827.72135
p79,p80,AC,2044,716827.72135
p79,p80,AC,2047,716827.72135
p79,p80,AC,2050,716827.72135
p80,p81,AC,2010,374776.01566
p80,p81,AC,2015,374776.01566
p80,p81,AC,2020,374776.01566
p80,p81,AC,2023,374776.01566
p80,p81,AC,2026,374776.01566
p80,p81,AC,2029,374776.01566
p80,p81,AC,2032,374776.01566
p80,p81,AC,2035,374776.01566
p80,p81,AC,2038,374776.01566
p80,p81,AC,2041,374776.01566
p80,p81,AC,2044,374776.01566
p80,p81,AC,2047,374776.01566
p80,p81,AC,2050,530880.723878
p80,p82,AC,2010,358163.585
p80,p82,AC,2015,358163.585
p80,p82,AC,2020,358163.585
p80,p82,AC,2023,358163.585
p80,p82,AC,2026,358163.585
p80,p82,AC,2029,358163.585
p80,p82,AC,2032,507273.585
p80,p82,AC,2035,507273.585
p80,p82,AC,2038,507273.585
p80,p82,AC,2041,507273.585
p80,p82,AC,2044,507273.585
p80,p82,AC,2047,507273.585
p80,p82,AC,2050,507273.585
p80,p83,AC,2010,308877.2885
p80,p83,AC,2015,308877.2885
p80,p83,AC,2020,308877.2885
p80,p83,AC,2023,308877.2885
p80,p83,AC,2026,308877.2885
p80,p83,AC,2029,308877.2885
p80,p83,AC,2032,546539.4385
p80,p83,AC,2035,546539.4385
p80,p83,AC,2038,546539.4385
p80,p83,AC,2041,546539.4385
p80,p83,AC,2044,546539.4385
p80,p83,AC,2047,546539.4385
p80,p83,AC,2050,546539.4385
p80,p104,AC,2032,188386.987169
p80,p104,AC,2035,277879.050194
p80,p104,AC,2038,315087.380698
p80,p104,AC,2041,315087.380698
p80,p104,AC,2044,315087.380698
p80,p104,AC,2047,315087.380698
p80,p104,AC,2050,315087.380698
p80,p105,AC,2010,1116074.25855
p80,p105,AC,2015,1116074.25855
p80,p105,AC,2020,1116074.25855
p80,p105,AC,2023,1116074.25855
p80,p105,AC,2026,1116074.25855
p80,p105,AC,2029,1116074.25855
p80,p105,AC,2032,1116074.25855
p80,p105,AC,2035,1839849.75855
p80,p105,AC,2038,1839849.75855
p80,p105,AC,2041,1839849.75855
p80,p105,AC,2044,1839849.75855
p80,p105,AC,2047,1839849.75855
p80,p105,AC,2050,1839849.75855
p81,p82,AC,2010,230731.89984
p81,p82,AC,2015,230731.89984
p81,p82,AC,2020,230731.89984
p81,p82,AC,2023,230731.89984
p81,p82,AC,2026,230731.89984
p81,p82,AC,2029,230731.89984
p81,p82,AC,2032,230731.89984
p81,p82,AC,2035,230731.89984
p81,p82,AC,2038,230731.89984
p81,p82,AC,2041,230731.89984
p81,p82,AC,2044,230731.89984
p81,p82,AC,2047,374085.267392
p81,p82,AC,2050,384361.372028
p81,p83,AC,2010,385620.121035
p81,p83,AC,2015,385620.121035
p81,p83,AC,2020,385620.121035
p81,p83,AC,2023,385620.121035
p81,p83,AC,2026,385620.121035
p81,p83,AC,2029,385620.121035
p81,p83,AC,2032,385620.121035
p81,p83,AC,2035,385620.121035
p81,p83,AC,2038,385620.121035
p81,p83,AC,2041,385620.121035
p81,p83,AC,2044,385620.121035
p81,p83,AC,2047,385620.121035
p81,p83,AC,2050,385620.121035
p81,p93,AC,2010,571941.51056
p81,p93,AC,2015,571941.51056
p81,p93,AC,2020,571941.51056
p81,p93,AC,2023,571941.51056
p81,p93,AC,2026,571941.51056
p81,p93,AC,2029,571941.51056
p81,p93,AC,2032,571941.51056
p81,p93,AC,2035,571941.51056
p81,p93,AC,2038,571941.51056
p81,p93,AC,2041,571941.51056
p81,p93,AC,2044,571941.51056
p81,p93,AC,2047,571941.51056
p81,p93,AC,2050,571941.51056
p81,p108,AC,2010,28706.17812
p81,p108,AC,2015,28706.17812
p81,p108,AC,2020,28706.17812
p81,p108,AC,2023,28706.17812
p81,p108,AC,2026,28706.17812
p81,p108,AC,2029,28706.17812
p81,p108,AC,2032,28706.17812
p81,p108,AC,2035,28706.17812
p81,p108,AC,2038,28706.17812
p81,p108,AC,2041,28706.17812
p81,p108,AC,2044,28706.17812
p81,p108,AC,2047,28706.17812
p81,p108,AC,2050,28706.17812
p82,p83,AC,2010,190708.595425
p82,p83,AC,2015,190708.595425
p82,p83,AC,2020,190708.595425
p82,p83,AC,2023,190708.595425
p82,p83,AC,2026,190708.595425
p82,p83,AC,2029,190708.595425
p82,p83,AC,2032,190708.595425
p82,p83,AC,2035,190708.595425
p82,p83,AC,2038,190708.595425
p82,p83,AC,2041,190708.595425
p82,p83,AC,2044,190708.595425
p82,p83,AC,2047,190708.595425
p82,p83,AC,2050,190708.595425
p83,p105,AC,2010,671932.210325
p83,p105,AC,2015,671932.210325
p83,p105,AC,2020,671932.210325
p83,p105,AC,2023,671932.210325
p83,p105,AC,2026,671932.210325
p83,p105,AC,2029,671932.210325
p83,p105,AC,2032,671932.210325
p83,p105,AC,2035,671932.210325
p83,p105,AC,2038,671932.210325
p83,p105,AC,2041,671932.210325
p83,p105,AC,2044,671932.210325
p83,p105,AC,2047,671932.210325
p83,p105,AC,2050,671932.210325
p83,p107,AC,2010,648865.70357
p83,p107,AC,2015,648865.70357
p83,p107,AC,2020,648865.70357
p83,p107,AC,2023,648865.70357
p83,p107,AC,2026,648865.70357
p83,p107,AC,2029,648865.70357
p83,p107,AC,2032,648865.70357
p83,p107,AC,2035,648865.70357
p83,p107,AC,2038,648865.70357
p83,p107,AC,2041,648865.70357
p83,p107,AC,2044,648865.70357
p83,p107,AC,2047,648865.70357
p83,p107,AC,2050,648865.70357
p84,p85,AC,2010,404487.36
p84,p85,AC,2015,404487.36
p84,p85,AC,2020,404487.36
p84,p85,AC,2023,404487.36
p84,p85,AC,2026,404487.36
p84,p85,AC,2029,404487.36
p84,p85,AC,2032,404487.36
p84,p85,AC,2035,404487.36
p84,p85,AC,2038,404487.36
p84,p85,AC,2041,519392.617873
p84,p85,AC,2044,701656.199502
p84,p85,AC,2047,771187.612392
p84,p85,AC,2050,1088765.30372
p84,p92,AC,2010,48857.422845
p84,p92,AC,2015,48857.422845
p84,p92,AC,2020,48857.422845
p84,p92,AC,2023,48857.422845
p84,p92,AC,2026,48857.422845
p84,p92,AC,2029,48857.422845
p84,p92,AC,2032,48857.422845
p84,p92,AC,2035,48857.422845
p84,p92,AC,2038,48857.422845
p84,p92,AC,2041,48857.422845
p84,p92,AC,2044,135125.42597
p84,p92,AC,2047,485260.983338
p84,p92,AC,2050,858919.576951
p85,p86,AC,2010,611361.36
p85,p86,AC,2015,611361.36
p85,p86,AC,2020,611361.36
p85,p86,AC,2023,611361.36
p85,p86,AC,2026,611361.36
p85,p86,AC,2029,611361.36
p85,p86,AC,2032,611361.36
p85,p86,AC,2035,611361.36
p85,p86,AC,2038,611361.36
p85,p86,AC,2041,611361.36
p85,p86,AC,2044,611361.36
p85,p86,AC,2047,611361.36
p85,p86,AC,2050,611361.36
p85,p87,AC,2010,157528.31035
p85,p87,AC,2015,157528.31035
p85,p87,AC,2020,157528.31035
p85,p87,AC,2023,157528.31035
p85,p87,AC,2026,157528.31035
p85,p87,AC,2029,157528.31035
p85,p87,AC,2032,157528.31035
p85,p87,AC,2035,157528.31035
p85,p87,AC,2038,157528.31035
p85,p87,AC,2041,157528.31035
p85,p87,AC,2044,157528.31035
p85,p87,AC,2047,157528.31035
p85,p87,AC,2050,557727.653931
p85,p92,AC,2010,1575788.4016
p85,p92,AC,2015,1575788.4016
p85,p92,AC,2020,1575788.4016
p85,p92,AC,2023,1575788.4016
p85,p92,AC,2026,1575788.4016
p85,p92,AC,2029,1575788.4016
p85,p92,AC,2032,1575788.4016
p85,p92,AC,2035,1575788.4016
p85,p92,AC,2038,1575788.4016
p85,p92,AC,2041,1575788.4016
p85,p92,AC,2044,1575788.4016
p85,p92,AC,2047,1575788.4016
p85,p92,AC,2050,1575788.4016
p86,p87,AC,2010,198383.28
p86,p87,AC,2015,198383.28
p86,p87,AC,2020,198383.28
p86,p87,AC,2023,198383.28
p86,p87,AC,2026,198383.28
p86,p87,AC,2029,198383.28
p86,p87,AC,2032,198383.28
p86,p87,AC,2035,198383.28
p86,p87,AC,2038,198383.28
p86,p87,AC,2041,198383.28
p86,p87,AC,2044,198383.28
p86,p87,AC,2047,285684.635695
p86,p87,AC,2050,285684.635695
p87,p88,AC,2010,455335.41432
p87,p88,AC,2015,455335.41432
p87,p88,AC,2020,455335.41432
p87,p88,AC,2023,455335.41432
p87,p88,AC,2026,455335.41432
p87,p88,AC,2029,455335.41432
p87,p88,AC,2032,455335.41432
p87,p88,AC,2035,455335.41432
p87,p88,AC,2038,455335.41432
p87,p88,AC,2041,455335.41432
p87,p88,AC,2044,455335.41432
p87,p88,AC,2047,455335.41432
p87,p88,AC,2050,455335.41432
p87,p89,AC,2010,181448.77905
p87,p89,AC,2015,181448.77905
p87,p89,AC,2020,181448.77905
p87,p89,AC,2023,181448.77905
p87,p89,AC,2026,181448.77905
p87,p89,AC,2029,181448.77905
p87,p89,AC,2032,181448.77905
p87,p89,AC,2035,181448.77905
p87,p89,AC,2038,181448.77905
p87,p89,AC,2041,181448.77905
p87,p89,AC,2044,181448.77905
p87,p89,AC,2047,181448.77905
p87,p89,AC,2050,181448.77905
p87,p90,AC,2010,472463.87617
p87,p90,AC,2015,472463.87617
p87,p90,AC,2020,472463.87617
p87,p90,AC,2023,472463.87617
p87,p90,AC,2026,472463.87617
p87,p90,AC,2029,472463.87617
p87,p90,AC,2032,472463.87617
p87,p90,AC,2035,472463.87617
p87,p90,AC,2038,472463.87617
p87,p90,AC,2041,472463.87617
p87,p90,AC,2044,472463.87617
p87,p90,AC,2047,987229.252124
p87,p90,AC,2050,1327584.497102
p87,p92,AC,2010,277281.9857
p87,p92,AC,2015,277281.9857
p87,p92,AC,2020,277281.9857
p87,p92,AC,2023,277281.9857
p87,p92,AC,2026,277281.9857
p87,p92,AC,2029,277281.9857
p87,p92,AC,2032,277281.9857
p87,p92,AC,2035,277281.9857
p87,p92,AC,2038,277281.9857
p87,p92,AC,2041,277281.9857
p87,p92,AC,2044,277281.9857
p87,p92,AC,2047,277281.9857
p87,p92,AC,2050,277281.9857
p88,p89,AC,2010,666344.228175
p88,p89,AC,2015,666344.228175
p88,p89,AC,2020,666344.228175
p88,p89,AC,2023,666344.228175
p88,p89,AC,2026,666344.228175
p88,p89,AC,2029,666344.228175
p88,p89,AC,2032,666344.228175
p88,p89,AC,2035,666344.228175
p88,p89,AC,2038,666344.228175
p88,p89,AC,2041,666344.228175
p88,p89,AC,2044,666344.228175
p88,p89,AC,2047,666344.228175
p88,p89,AC,2050,666344.228175
p88,p92,AC,2010,343475.43
p88,p92,AC,2015,343475.43
p88,p92,AC,2020,343475.43
p88,p92,AC,2023,343475.43
p88,p92,AC,2026,343475.43
p88,p92,AC,2029,343475.43
p88,p92,AC,2032,343475.43
p88,p92,AC,2035,343475.43
p88,p92,AC,2038,343475.43
p88,p92,AC,2041,343475.43
p88,p92,AC,2044,343475.43
p88,p92,AC,2047,343475.43
p88,p92,AC,2050,447957.65698
p89,p90,AC,2010,1060398.44046
p89,p90,AC,2015,1060398.44046
p89,p90,AC,2020,1060398.44046
p89,p90,AC,2023,1060398.44046
p89,p90,AC,2026,1060398.44046
p89,p90,AC,2029,1060398.44046
p89,p90,AC,2032,1060398.44046
p89,p90,AC,2035,1060398.44046
p89,p90,AC,2038,1060398.44046
p89,p90,AC,2041,1060398.44046
p89,p90,AC,2044,1060398.44046
p89,p90,AC,2047,1060398.44046
p89,p90,AC,2050,1060398.44046
p89,p92,AC,2010,1092071.82868
p89,p92,AC,2015,1092071.82868
p89,p92,AC,2020,1092071.82868
p89,p92,AC,2023,1092071.82868
p89,p92,AC,2026,1092071.82868
p89,p92,AC,2029,1092071.82868
p89,p92,AC,2032,1092071.82868
p89,p92,AC,2035,1092071.82868
p89,p92,AC,2038,1092071.82868
p89,p92,AC,2041,1092071.82868
p89,p92,AC,2044,1092071.82868
p89,p92,AC,2047,1092071.82868
p89,p92,AC,2050,1092071.82868
p89,p94,AC,2010,112554.817875
p89,p94,AC,2015,112554.817875
p89,p94,AC,2020,112554.817875
p89,p94,AC,2023,112554.817875
p89,p94,AC,2026,112554.817875
p89,p94,AC,2029,112554.817875
p89,p94,AC,2032,112554.817875
p89,p94,AC,2035,117251.693913
p89,p94,AC,2038,117251.693913
p89,p94,AC,2041,173505.139273
p89,p94,AC,2044,868362.622719
p89,p94,AC,2047,1543669.035341
p89,p94,AC,2050,1543669.035341
p90,p91,AC,2010,200759.735655
p90,p91,AC,2015,200759.735655
p90,p91,AC,2020,200759.735655
p90,p91,AC,2023,200759.735655
p90,p91,AC,2026,200759.735655
p90,p91,AC,2029,200759.735655
p90,p91,AC,2032,200759.735655
p90,p91,AC,2035,200759.735655
p90,p91,AC,2038,200759.735655
p90,p91,AC,2041,200759.735655
p90,p91,AC,2044,200759.735655
p90,p91,AC,2047,200759.735655
p90,p91,AC,2050,200759.735655
p90,p94,AC,2010,1834906.83642
p90,p94,AC,2015,1834906.83642
p90,p94,AC,2020,1834906.83642
p90,p94,AC,2023,1834906.83642
p90,p94,AC,2026,1834906.83642
p90,p94,AC,2029,1834906.83642
p90,p94,AC,2032,1834906.83642
p90,p94,AC,2035,1834906.83642
p90,p94,AC,2038,1834906.83642
p90,p94,AC,2041,1834906.83642
p90,p94,AC,2044,1834906.83642
p90,p94,AC,2047,1834906.83642
p90,p94,AC,2050,1834906.83642
p91,p94,AC,2010,139129.10477
p91,p94,AC,2015,139129.10477
p91,p94,AC,2020,139129.10477
p91,p94,AC,2023,139129.10477
p91,p94,AC,2026,139129.10477
p91,p94,AC,2029,139129.10477
p91,p94,AC,2032,139129.10477
p91,p94,AC,2035,139129.10477
p91,p94,AC,2038,139129.10477
p91,p94,AC,2041,139129.10477
p91,p94,AC,2044,139129.10477
p91,p94,AC,2047,139129.10477
p91,p94,AC,2050,139129.10477
p91,p101,AC,2010,179845.02804
p91,p101,AC,2015,179845.02804
p91,p101,AC,2020,179845.02804
p91,p101,AC,2023,179845.02804
p91,p101,AC,2026,179845.02804
p91,p101,AC,2029,179845.02804
p91,p101,AC,2032,179845.02804
p91,p101,AC,2035,179845.02804
p91,p101,AC,2038,179845.02804
p91,p101,AC,2041,179845.02804
p91,p101,AC,2044,179845.02804
p91,p101,AC,2047,513453.613046
p91,p101,AC,2050,1181237.670117
p92,p93,AC,2010,137201.356
p92,p93,AC,2015,137201.356
p92,p93,AC,2020,137201.356
p92,p93,AC,2023,137201.356
p92,p93,AC,2026,137201.356
p92,p93,AC,2029,137201.356
p92,p93,AC,2032,137201.356
p92,p93,AC,2035,137201.356
p92,p93,AC,2038,137201.356
p92,p93,AC,2041,523478.27024
p92,p93,AC,2044,524505.286503
p92,p93,AC,2047,531429.588561
p92,p93,AC,2050,540858.847805
p92,p94,AC,2010,677095.34583
p92,p94,AC,2015,677095.34583
p92,p94,AC,2020,677095.34583
p92,p94,AC,2023,677095.34583
p92,p94,AC,2026,677095.34583
p92,p94,AC,2029,677095.34583
p92,p94,AC,2032,677095.34583
p92,p94,AC,2035,677095.34583
p92,p94,AC,2038,677095.34583
p92,p94,AC,2041,677095.34583
p92,p94,AC,2044,677095.34583
p92,p94,AC,2047,677095.34583
p92,p94,AC,2050,677095.34583
p92,p97,AC,2010,521080.212495
p92,p97,AC,2015,521080.212495
p92,p97,AC,2020,521080.212495
p92,p97,AC,2023,521080.212495
p92,p97,AC,2026,521080.212495
p92,p97,AC,2029,521080.212495
p92,p97,AC,2032,521080.212495
p92,p97,AC,2035,521080.212495
p92,p97,AC,2038,521080.212495
p92,p97,AC,2041,521080.212495
p92,p97,AC,2044,521080.212495
p92,p97,AC,2047,521080.212495
p92,p97,AC,2050,521080.212495
p92,p108,AC,2010,111945.623
p92,p108,AC,2015,111945.623
p92,p108,AC,2020,111945.623
p92,p108,AC,2023,111945.623
p92,p108,AC,2026,111945.623
p92,p108,AC,2029,111945.623
p92,p108,AC,2032,111945.623
p92,p108,AC,2035,111945.623
p92,p108,AC,2038,111945.623
p92,p108,AC,2041,111945.623
p92,p108,AC,2044,133007.256529
p92,p108,AC,2047,243698.673327
p92,p108,AC,2050,345245.87668
p92,p109,AC,2010,31081.82336
p92,p109,AC,2015,31081.82336
p92,p109,AC,2020,31081.82336
p92,p109,AC,2023,31081.82336
p92,p109,AC,2026,31081.82336
p92,p109,AC,2029,31081.82336
p92,p109,AC,2032,31081.82336
p92,p109,AC,2035,31081.82336
p92,p109,AC,2038,31081.82336
p92,p109,AC,2041,31081.82336
p92,p109,AC,2044,31081.82336
p92,p109,AC,2047,31081.82336
p92,p109,AC,2050,31081.82336
p92,p118,AC,2010,987203.22805
p92,p118,AC,2015,987203.22805
p92,p118,AC,2020,987203.22805
p92,p118,AC,2023,987203.22805
p92,p118,AC,2026,987203.22805
p92,p118,AC,2029,987203.22805
p92,p118,AC,2032,987203.22805
p92,p118,AC,2035,987203.22805
p92,p118,AC,2038,987203.22805
p92,p118,AC,2041,987203.22805
p92,p118,AC,2044,987203.22805
p92,p118,AC,2047,987203.22805
p92,p118,AC,2050,987203.22805
p93,p108,AC,2010,116513.74602
p93,p108,AC,2015,116513.74602
p93,p108,AC,2020,116513.74602
p93,p108,AC,2023,116513.74602
p93,p108,AC,2026,116513.74602
p93,p108,AC,2029,116513.74602
p93,p108,AC,2032,116513.74602
p93,p108,AC,2035,116513.74602
p93,p108,AC,2038,116513.74602
p93,p108,AC,2041,600235.641305
p93,p108,AC,2044,663122.704355
p93,p108,AC,2047,663122.704355
p93,p108,AC,2050,663122.704355
p93,p109,AC,2010,87841.029
p93,p109,AC,2015,87841.029
p93,p109,AC,2020,87841.029
p93,p109,AC,2023,87841.029
p93,p109,AC,2026,87841.029
p93,p109,AC,2029,87841.029
p93,p109,AC,2032,87841.029
p93,p109,AC,2035,87841.029
p93,p109,AC,2038,87841.029
p93,p109,AC,2041,592066.682982
p93,p109,AC,2044,592066.682982
p93,p109,AC,2047,641926.441228
p93,p109,AC,2050,705926.27288
p94,p95,AC,2010,538032.411455
p94,p95,AC,2015,538032.411455
p94,p95,AC,2020,538032.411455
p94,p95,AC,2023,538032.411455
p94,p95,AC,2026,538032.411455
p94,p95,AC,2029,538032.411455
p94,p95,AC,2032,538032.411455
p94,p95,AC,2035,538032.411455
p94,p95,AC,2038,538032.411455
p94,p95,AC,2041,538032.411455
p94,p95,AC,2044,538032.411455
p94,p95,AC,2047,538032.411455
p94,p95,AC,2050,538032.411455
p94,p96,AC,2010,799055.4
p94,p96,AC,2015,799055.4
p94,p96,AC,2020,799055.4
p94,p96,AC,2023,799055.4
p94,p96,AC,2026,799055.4
p94,p96,AC,2029,799055.4
p94,p96,AC,2032,799055.4
p94,p96,AC,2035,799055.4
p94,p96,AC,2038,799055.4
p94,p96,AC,2041,799055.4
p94,p96,AC,2044,799055.4
p94,p96,AC,2047,799055.4
p94,p96,AC,2050,799055.4
p94,p97,AC,2010,26633.12331
p94,p97,AC,2015,26633.12331
p94,p97,AC,2020,26633.12331
p94,p97,AC,2023,26633.12331
p94,p97,AC,2026,26633.12331
p94,p97,AC,2029,26633.12331
p94,p97,AC,2032,26633.12331
p94,p97,AC,2035,26633.12331
p94,p97,AC,2038,26633.12331
p94,p97,AC,2041,26633.12331
p94,p97,AC,2044,26633.12331
p94,p97,AC,2047,26633.12331
p94,p97,AC,2050,26633.12331
p94,p101,AC,2010,2999122.51482
p94,p101,AC,2015,2999122.51482
p94,p101,AC,2020,2999122.51482
p94,p101,AC,2023,2999122.51482
p94,p101,AC,2026,2999122.51482
p94,p101,AC,2029,2999122.51482
p94,p101,AC,2032,2999122.51482
p94,p101,AC,2035,2999122.51482
p94,p101,AC,2038,2999122.51482
p94,p101,AC,2041,2999122.51482
p94,p101,AC,2044,2999122.51482
p94,p101,AC,2047,2999122.51482
p94,p101,AC,2050,2999122.51482
p95,p96,AC,2010,255895.19754
p95,p96,AC,2015,255895.19754
p95,p96,AC,2020,255895.19754
p95,p96,AC,2023,255895.19754
p95,p96,AC,2026,255895.19754
p95,p96,AC,2029,255895.19754
p95,p96,AC,2032,255895.19754
p95,p96,AC,2035,255895.19754
p95,p96,AC,2038,255895.19754
p95,p96,AC,2041,255895.19754
p95,p96,AC,2044,255895.19754
p95,p96,AC,2047,255895.19754
p95,p96,AC,2050,255895.19754
p95,p97,AC,2010,603140.22867
p95,p97,AC,2015,603140.22867
p95,p97,AC,2020,603140.22867
p95,p97,AC,2023,603140.22867
p95,p97,AC,2026,603140.22867
p95,p97,AC,2029,603140.22867
p95,p97,AC,2032,603140.22867
p95,p97,AC,2035,603140.22867
p95,p97,AC,2038,603140.22867
p95,p97,AC,2041,603140.22867
p95,p97,AC,2044,603140.22867
p95,p97,AC,2047,603140.22867
p95,p97,AC,2050,603140.22867
p96,p98,AC,2010,591678.565275
p96,p98,AC,2015,591678.565275
p96,p98,AC,2020,591678.565275
p96,p98,AC,2023,591678.565275
p96,p98,AC,2026,591678.565275
p96,p98,AC,2029,591678.565275
p96,p98,AC,2032,591678.565275
p96,p98,AC,2035,591678.565275
p96,p98,AC,2038,591678.565275
p96,p98,AC,2041,591678.565275
p96,p98,AC,2044,591678.565275
p96,p98,AC,2047,591678.565275
p96,p98,AC,2050,591678.565275
p97,p98,AC,2010,362825.33511
p97,p98,AC,2015,362825.33511
p97,p98,AC,2020,362825.33511
p97,p98,AC,2023,362825.33511
p97,p98,AC,2026,362825.33511
p97,p98,AC,2029,362825.33511
p97,p98,AC,2032,362825.33511
p97,p98,AC,2035,362825.33511
p97,p98,AC,2038,362825.33511
p97,p98,AC,2041,362825.33511
p97,p98,AC,2044,362825.33511
p97,p98,AC,2047,362825.33511
p97,p98,AC,2050,506070.888818
p97,p99,AC,2010,17743.02
p97,p99,AC,2015,17743.02
p97,p99,AC,2020,17743.02
p97,p99,AC,2023,17743.02
p97,p99,AC,2026,17743.02
p97,p99,AC,2029,17743.02
p97,p99,AC,2032,17743.02
p97,p99,AC,2035,17743.02
p97,p99,AC,2038,17743.02
p97,p99,AC,2041,17743.02
p97,p99,AC,2044,17743.02
p97,p99,AC,2047,17743.02
p97,p99,AC,2050,17743.02
p97,p118,AC,2010,292027.35
p97,p118,AC,2015,292027.35
p97,p118,AC,2020,292027.35
p97,p118,AC,2023,292027.35
p97,p118,AC,2026,292027.35
p97,p118,AC,2029,292027.35
p97,p118,AC,2032,292027.35
p97,p118,AC,2035,292027.35
p97,p118,AC,2038,292027.35
p97,p118,AC,2041,292027.35
p97,p118,AC,2044,292027.35
p97,p118,AC,2047,292027.35
p97,p118,AC,2050,292027.35
p98,p99,AC,2010,1090014.938405
p98,p99,AC,2015,1090014.938405
p98,p99,AC,2020,1090014.938405
p98,p99,AC,2023,1090014.938405
p98,p99,AC,2026,1090014.938405
p98,p99,AC,2029,1090014.938405
p98,p99,AC,2032,1090014.938405
p98,p99,AC,2035,1090014.938405
p98,p99,AC,2038,1090014.938405
p98,p99,AC,2041,1090014.938405
p98,p99,AC,2044,1523611.974391
p98,p99,AC,2047,3706377.353023
p98,p99,AC,2050,3904748.39398
p99,p100,AC,2010,1561507.33322
p99,p100,AC,2015,1561507.33322
p99,p100,AC,2020,1561507.33322
p99,p100,AC,2023,1561507.33322
p99,p100,AC,2026,1561507.33322
p99,p100,AC,2029,1561507.33322
p99,p100,AC,2032,1561507.33322
p99,p100,AC,2035,1561507.33322
p99,p100,AC,2038,1561507.33322
p99,p100,AC,2041,1561507.33322
p99,p100,AC,2044,1561507.33322
p99,p100,AC,2047,1561507.33322
p99,p100,AC,2050,1561507.33322
p99,p116,AC,2010,1282970.34
p99,p116,AC,2015,1282970.34
p99,p116,AC,2020,1282970.34
p99,p116,AC,2023,1282970.34
p99,p116,AC,2026,1282970.34
p99,p116,AC,2029,1282970.34
p99,p116,AC,2032,1282970.34
p99,p116,AC,2035,1282970.34
p99,p116,AC,2038,1282970.34
p99,p116,AC,2041,1282970.34
p99,p116,AC,2044,1282970.34
p99,p116,AC,2047,1282970.34
p99,p116,AC,2050,1282970.34
p99,p118,AC,2010,933355.58675
p99,p118,AC,2015,933355.58675
p99,p118,AC,2020,933355.58675
p99,p118,AC,2023,933355.58675
p99,p118,AC,2026,933355.58675
p99,p118,AC,2029,933355.58675
p99,p118,AC,2032,933355.58675
p99,p118,AC,2035,933355.58675
p99,p118,AC,2038,933355.58675
p99,p118,AC,2041,933355.58675
p99,p118,AC,2044,933355.58675
p99,p118,AC,2047,933355.58675
p99,p118,AC,2050,933355.58675
p99,p123,AC,2010,991216.483945
p99,p123,AC,2015,991216.483945
p99,p123,AC,2020,991216.483945
p99,p123,AC,2023,991216.483945
p99,p123,AC,2026,991216.483945
p99,p123,AC,2029,991216.483945
p99,p123,AC,2032,991216.483945
p99,p123,AC,2035,991216.483945
p99,p123,AC,2038,991216.483945
p99,p123,AC,2041,991216.483945
p99,p123,AC,2044,991216.483945
p99,p123,AC,2047,991216.483945
p99,p123,AC,2050,991216.483945
p100,p116,AC,2010,1214230.12322
p100,p116,AC,2015,1214230.12322
p100,p116,AC,2020,1214230.12322
p100,p116,AC,2023,1214230.12322
p100,p116,AC,2026,1214230.12322
p100,p116,AC,2029,1214230.12322
p100,p116,AC,2032,1214230.12322
p100,p116,AC,2035,1214230.12322
p100,p116,AC,2038,1214230.12322
p100,p116,AC,2041,1214230.12322
