eall,r,t,dr,Value
CH4,p11,2029,2.5,1045107973.0736799
CH4,p11,2029,2.0,1317744835.61464
CH4,p11,2029,1.5,1766459671.87997
CH4,p11,2032,2.5,1167156017.6969001
CH4,p11,2032,2.0,1461777925.0767002
CH4,p11,2032,1.5,1926374009.7910004
CH4,p11,2035,2.5,1194783868.3001
CH4,p11,2035,2.0,1480493054.19795
CH4,p11,2035,1.5,1922043614.2219
CH4,p11,2038,2.5,2992613682.3247995
CH4,p11,2038,2.0,3675966412.9343996
CH4,p11,2038,1.5,4712777452.48
CH4,p11,2041,2.5,2927503153.7492194
CH4,p11,2041,2.0,3569868953.6726093
CH4,p11,2041,1.5,4538682946.999689
CH4,p11,2044,2.5,3001789515.80492
CH4,p11,2044,2.0,3637930340.34636
CH4,p11,2044,1.5,4612020977.92544
CH4,p11,2047,2.5,3107822897.4557
CH4,p11,2047,2.0,3746547235.27635
CH4,p11,2047,1.5,4737999938.75915
CH4,p11,2050,2.5,2266767331.9865003
CH4,p11,2050,2.0,2720120798.3838
CH4,p11,2050,1.5,3432533388.4367
CH4,p110,2020,2.5,544557936.065
CH4,p110,2020,2.0,670225152.08
CH4,p110,2020,1.5,963448656.115
CH4,p110,2023,2.5,122689829.43792
CH4,p110,2023,2.0,152533301.46336
CH4,p110,2023,1.5,213049230.84828
CH4,p110,2026,2.5,157513856.37309998
CH4,p110,2026,2.0,197366759.79279998
CH4,p110,2026,1.5,269481537.4094
CH4,p110,2029,2.5,182649494.07024
CH4,p110,2029,2.0,230297188.17551997
CH4,p110,2029,1.5,308717351.39045995
CH4,p110,2032,2.5,366398607.47522
CH4,p110,2032,2.0,458887576.35246
CH4,p110,2032,1.5,604735565.7358
CH4,p110,2035,2.5,390403504.9222
CH4,p110,2035,2.0,483760864.79490006
CH4,p110,2035,1.5,628040420.9618001
CH4,p110,2038,2.5,724537423.34542
CH4,p110,2038,2.0,889982976.70776
CH4,p110,2038,1.5,1141003816.292
CH4,p110,2041,2.5,739896297.7998
CH4,p110,2041,2.0,902247643.7199
CH4,p110,2041,1.5,1147105411.3371
CH4,p110,2044,2.5,929701316.1033
CH4,p110,2044,2.0,1126724111.5689
CH4,p110,2044,1.5,1428415267.1256
CH4,p110,2047,2.5,1509257091.5060802
CH4,p110,2047,2.0,1819441831.1714401
CH4,p110,2047,1.5,2300922621.09976
CH4,p110,2050,2.5,2325708627.5534997
CH4,p110,2050,2.0,2790850353.0642
CH4,p110,2050,1.5,3521787350.2953
CH4,p111,2020,2.5,4000267363.6653
CH4,p111,2020,2.0,4923405986.0496
CH4,p111,2020,1.5,7077396104.9463
CH4,p111,2023,2.5,4122622877.9502
CH4,p111,2023,2.0,5125423037.4516
CH4,p111,2023,1.5,7158878916.44055
CH4,p111,2026,2.5,5161088145.59278
CH4,p111,2026,2.0,6466905628.21264
CH4,p111,2026,1.5,8829813453.90572
CH4,p111,2029,2.5,6784254858.4567995
CH4,p111,2029,2.0,8554060473.7064
CH4,p111,2029,1.5,11466865548.804699
CH4,p111,2032,2.5,6573140735.43818
CH4,p111,2032,2.0,8232380144.383739
CH4,p111,2032,1.5,10848873058.4902
CH4,p111,2035,2.5,6529024678.3608
CH4,p111,2035,2.0,8090313188.4036
CH4,p111,2035,1.5,10503213613.0152
CH4,p111,2038,2.5,7571661445.359039
CH4,p111,2038,2.0,9300623507.68512
CH4,p111,2038,1.5,11923876291.904
CH4,p111,2041,2.5,7964708258.6127205
CH4,p111,2041,2.0,9712360070.75436
CH4,p111,2041,1.5,12348162803.82044
CH4,p111,2044,2.5,9569537614.01688
CH4,p111,2044,2.0,11597519095.13304
CH4,p111,2044,1.5,14702865738.09216
CH4,p111,2047,2.5,11234672176.545382
CH4,p111,2047,2.0,13543638544.117592
CH4,p111,2047,1.5,17127705741.543112
CH4,p111,2050,2.5,12557509653.216501
CH4,p111,2050,2.0,15069011583.8598
CH4,p111,2050,1.5,19015657474.8707
CH4,p112,2020,2.5,9415280004.6422
CH4,p112,2020,2.0,11588036928.7904
CH4,p112,2020,1.5,16657803085.1362
