eall,r,t,dr,Value
CH4,p108,2029,2.5,1221798863.4514344
CH4,p108,2029,2.0,1540529001.743113
CH4,p108,2029,1.5,2065105687.6815004
CH4,p108,2032,2.5,1369017319.2652073
CH4,p108,2032,2.0,1714594506.6525414
CH4,p108,2032,1.5,2259543148.3017983
CH4,p108,2035,2.5,1453392495.5890186
CH4,p108,2035,2.0,1800942874.969001
CH4,p108,2035,1.5,2338066188.556247
CH4,p108,2038,2.5,1338619552.8520854
CH4,p108,2038,2.0,1644288584.6057112
CH4,p108,2038,1.5,2108062287.95604
CH4,p108,2041,2.5,1332456093.8397727
CH4,p108,2041,2.0,1624829553.279435
CH4,p108,2041,1.5,2065786246.2048275
CH4,p108,2044,2.5,1343362303.3709226
CH4,p108,2044,2.0,1628048354.4164162
CH4,p108,2044,1.5,2063973870.0798283
CH4,p108,2047,2.5,1597340013.7665863
CH4,p108,2047,2.0,1925627685.307572
CH4,p108,2047,1.5,2435208548.595072
CH4,p108,2050,2.5,1932904052.6461818
CH4,p108,2050,2.0,2319484863.1754184
CH4,p108,2050,1.5,2926968994.007075
CH4,p109,2020,2.5,4872044065.048828
CH4,p109,2020,2.0,5996361926.213943
CH4,p109,2020,1.5,8619770268.932543
CH4,p109,2023,2.5,4128256101.2678175
CH4,p109,2023,2.0,5132426504.278908
CH4,p109,2023,1.5,7168660932.606952
CH4,p109,2026,2.5,4462903861.5989065
CH4,p109,2026,2.0,5592072308.509474
CH4,p109,2026,1.5,7635329498.157166
CH4,p109,2029,2.5,5805289004.924535
CH4,p109,2029,2.0,7319712223.6005
CH4,p109,2029,1.5,9812200437.67136
CH4,p109,2032,2.5,6094283876.746605
CH4,p109,2032,2.0,7632646797.090408
CH4,p109,2032,1.5,10058526786.863329
CH4,p109,2035,2.5,6819876392.067276
CH4,p109,2035,2.0,8450716398.865973
CH4,p109,2035,1.5,10971105500.28214
CH4,p109,2038,2.5,7178485017.796684
CH4,p109,2038,2.0,8817666636.033722
CH4,p109,2038,1.5,11304700815.42785
CH4,p109,2041,2.5,7440600574.965569
CH4,p109,2041,2.0,9073250341.414846
CH4,p109,2041,1.5,11535607366.223597
CH4,p109,2044,2.5,7888484900.376325
CH4,p109,2044,2.0,9560216799.793825
CH4,p109,2044,1.5,12120056270.776869
CH4,p109,2047,2.5,8127668112.744342
CH4,p109,2047,2.0,9798078430.394253
CH4,p109,2047,1.5,12390954147.343369
CH4,p109,2050,2.5,8167335686.600511
CH4,p109,2050,2.0,9800802823.920614
CH4,p109,2050,1.5,12367679753.99506
CH4,p11,2020,2.5,297467066.25925165
CH4,p11,2020,2.0,366113312.319079
CH4,p11,2020,1.5,526287886.458676
CH4,p11,2023,2.5,600570879.7258317
CH4,p11,2023,2.0,746655688.3077908
CH4,p11,2023,1.5,1042883216.8212078
CH4,p11,2026,2.5,510013210.6431948
CH4,p11,2026,2.0,639052697.6734006
CH4,p11,2026,1.5,872552721.8232971
CH4,p11,2029,2.5,657030189.7208904
CH4,p11,2029,2.0,828429369.6480793
CH4,p11,2029,1.5,1110523853.2782443
CH4,p11,2032,2.5,1248824198.9040143
CH4,p11,2032,2.0,1564061375.326387
CH4,p11,2032,1.5,2061166153.5308971
CH4,p11,2035,2.5,1343574123.0692787
CH4,p11,2035,2.0,1664863587.2814977
CH4,p11,2035,1.5,2161401850.154927
CH4,p11,2038,2.5,1524561623.5006623
CH4,p11,2038,2.0,1872689868.2370338
CH4,p11,2038,1.5,2400884446.457736
CH4,p11,2041,2.5,1507784293.967637
CH4,p11,2041,2.0,1838629049.1188095
CH4,p11,2041,1.5,2337608024.100905
CH4,p11,2044,2.5,1914655544.526562
CH4,p11,2044,2.0,2320410361.9096746
CH4,p11,2044,1.5,2941722426.0275655
CH4,p11,2047,2.5,2623773126.883457
CH4,p11,2047,2.0,3163014843.144781
CH4,p11,2047,1.5,4000046760.923553
CH4,p11,2050,2.5,2865771540.67967
CH4,p11,2050,2.0,3438925848.8156037
CH4,p11,2050,1.5,4339596904.457786
CH4,p110,2020,2.5,393357979.4068459
CH4,p110,2020,2.0,484132897.7315028
CH4,p110,2020,1.5,695941040.4890351
CH4,p110,2023,2.5,89578852.21379407
CH4,p110,2023,2.0,111368302.75228451
CH4,p110,2023,1.5,155552466.34422347
CH4,p110,2026,2.5,118643930.53782862
CH4,p110,2026,2.0,148662274.4088455
CH4,p110,2026,1.5,202981182.36592367
CH4,p110,2029,2.5,137392521.62088495
CH4,p110,2029,2.0,173234049.00024626
CH4,p110,2029,1.5,232223229.4787784
CH4,p110,2032,2.5,323436123.2616815
CH4,p110,2032,2.0,405080193.21123207
CH4,p110,2032,1.5,533826611.2086005
CH4,p110,2035,2.5,428433954.68248266
CH4,p110,2035,2.0,530885552.54133725
CH4,p110,2035,1.5,689219840.1413852
CH4,p110,2038,2.5,541846771.6055156
CH4,p110,2038,2.0,665575561.9721293
CH4,p110,2038,1.5,853302002.528371
CH4,p110,2041,2.5,586809782.0530189
CH4,p110,2041,2.0,715570201.8560195
CH4,p110,2041,1.5,909766244.837594
CH4,p110,2044,2.5,637826765.1465443
CH4,p110,2044,2.0,772995351.137865
CH4,p110,2044,1.5,979972248.4370748
CH4,p110,2047,2.5,673539095.486715
CH4,p110,2047,2.0,811965842.1051502
CH4,p110,2047,1.5,1026837209.9904826
CH4,p110,2050,2.5,1379179290.1937602
CH4,p110,2050,2.0,1655015148.2325122
CH4,p110,2050,1.5,2088471496.5791225
CH4,p111,2020,2.5,2919756170.1026835
CH4,p111,2020,2.0,3593546055.510995
CH4,p111,2020,1.5,5165722454.797055
CH4,p111,2023,2.5,3010020298.29319
CH4,p111,2023,2.0,3742187397.87802
