eall,r,t,dr,Value
N2O,p24,2025,2.5,467050276.82623494
N2O,p24,2025,2.0,707637797.6672852
N2O,p24,2025,1.5,1123435500.3685207
N2O,p24,2026,2.5,466465485.0524521
N2O,p24,2026,2.0,707864113.423317
N2O,p24,2026,1.5,1125270534.3973508
N2O,p24,2027,2.5,465631378.9708907
N2O,p24,2027,2.0,707820776.075504
N2O,p24,2027,1.5,1126794520.5217104
N2O,p24,2028,2.5,581077966.5509832
N2O,p24,2028,2.0,884958471.0705423
N2O,p24,2028,1.5,1410950973.9226959
N2O,p24,2029,2.5,579457329.1073596
N2O,p24,2029,2.0,884227415.305736
N2O,p24,2029,1.5,1412153957.9988978
N2O,p24,2030,2.5,577570073.16512
N2O,p24,2030,2.0,883198092.7901834
N2O,p24,2030,1.5,1412999535.5446272
N2O,p24,2031,2.5,926039860.9795448
N2O,p24,2031,2.0,1418670587.2903786
N2O,p24,2031,1.5,2273230284.620525
N2O,p24,2032,2.5,922850102.382321
N2O,p24,2032,2.0,1416554853.2835145
N2O,p24,2032,1.5,2273617254.63654
N2O,p24,2033,2.5,919265055.4709944
N2O,p24,2033,2.0,1413976656.4859588
N2O,p24,2033,1.5,2273517385.561535
N2O,p24,2034,2.5,1143959943.8146036
N2O,p24,2034,2.0,1763403178.0632687
N2O,p24,2034,1.5,2840700758.940506
N2O,p24,2035,2.5,1138569653.9600134
N2O,p24,2035,2.0,1759095761.702775
N2O,p24,2035,1.5,2839360762.6495404
N2O,p24,2036,2.5,1132761781.6094456
N2O,p24,2036,2.0,1754279292.3975322
N2O,p24,2036,1.5,2837414783.7421293
N2O,p24,2037,2.5,1284073728.8640764
N2O,p24,2037,2.0,1993553014.9424932
N2O,p24,2037,1.5,3231369243.119515
N2O,p24,2038,2.5,1276581925.46391
N2O,p24,2038,2.0,1986975712.8211462
N2O,p24,2038,1.5,3227887616.9500237
N2O,p24,2039,2.5,1268691700.9750764
N2O,p24,2039,2.0,1979889887.74764
N2O,p24,2039,1.5,3223830618.6930842
N2O,p24,2040,2.5,1330650320.8591077
N2O,p24,2040,2.0,2082203652.6203635
N2O,p24,2040,1.5,3398513748.6456695
N2O,p24,2041,2.5,1324649372.5180657
N2O,p24,2041,2.0,2077859770.6431816
N2O,p24,2041,1.5,3398275211.9985847
N2O,p24,2042,2.5,1318172800.952691
N2O,p24,2042,2.0,2072885697.3199997
N2O,p24,2042,1.5,3397301494.053685
N2O,p24,2043,2.5,1375263237.7274911
N2O,p24,2043,2.0,2168310878.641926
N2O,p24,2043,1.5,3561486262.926381
N2O,p24,2044,2.5,1367485527.541971
N2O,p24,2044,2.0,2161879584.174213
N2O,p24,2044,1.5,3558991224.9601436
N2O,p24,2045,2.5,1359291721.209602
N2O,p24,2045,2.0,2154841779.9084578
N2O,p24,2045,1.5,3555792107.29958
N2O,p24,2046,2.5,1217105798.8021114
N2O,p24,2046,2.0,1934924411.561384
N2O,p24,2046,1.5,3200690061.6310763
N2O,p24,2047,2.5,1208999519.2212586
N2O,p24,2047,2.0,1927604011.4907079
N2O,p24,2047,1.5,3196571347.6875496
N2O,p24,2048,2.5,1200545698.6809275
N2O,p24,2048,2.0,1919848060.368544
N2O,p24,2048,1.5,3191899296.899003
N2O,p24,2049,2.5,1181682408.360984
N2O,p24,2049,2.0,1895429567.174376
N2O,p24,2049,1.5,3159654165.009769
N2O,p24,2050,2.5,1172729480.435197
N2O,p24,2050,2.0,1886872940.4758356
N2O,p24,2050,1.5,3153905507.7182536
N2O,p25,2023,2.5,3826157301.2686973
N2O,p25,2023,2.0,5781437708.427921
N2O,p25,2023,1.5,9158625259.850067
N2O,p25,2024,2.5,3825774959.060305
N2O,p25,2024,2.0,5788170852.754189
N2O,p25,2024,1.5,9178663913.02842
N2O,p25,2025,2.5,2268248226.238589
N2O,p25,2025,2.0,3436671080.2215724
N2O,p25,2025,1.5,5456009143.855882
N2O,p25,2026,2.5,2265408161.754277
N2O,p25,2026,2.0,3437770191.682713
N2O,p25,2026,1.5,5464921059.526429
N2O,p25,2027,2.5,2261357292.428489
N2O,p25,2027,2.0,3437559722.1311812
N2O,p25,2027,1.5,5472322358.690368
N2O,p25,2028,2.5,2284240432.243024
N2O,p25,2028,2.0,3478806695.207812
N2O,p25,2028,1.5,5546503994.424155
N2O,p25,2029,2.5,2277869642.456062
N2O,p25,2029,2.0,3475932886.128272
N2O,p25,2029,1.5,5551232972.331398
N2O,p25,2030,2.5,2270450764.822751
N2O,p25,2030,2.0,3471886578.6735263
N2O,p25,2030,1.5,5554556971.0540085
N2O,p25,2031,2.5,2296067915.1079345
N2O,p25,2031,2.0,3517520308.617386
N2O,p25,2031,1.5,5636356856.872016
N2O,p25,2032,2.5,2288159073.7279563
N2O,p25,2032,2.0,3512274455.6311817
N2O,p25,2032,1.5,5637316329.002019
N2O,p25,2033,2.5,2279270135.4283156
N2O,p25,2033,2.0,3505881950.086723
N2O,p25,2033,1.5,5637068708.798512
N2O,p25,2034,2.5,2305507544.2786293
N2O,p25,2034,2.0,3553917558.575513
N2O,p25,2034,1.5,5725075485.542327
