eall,r,t,dr,Value
CH4,p111,2032,1.5,8520244231.016605
CH4,p111,2035,2.5,5771662385.739187
CH4,p111,2035,2.0,7151842521.459428
CH4,p111,2035,1.5,9284848185.754345
CH4,p111,2038,2.5,6380259649.985957
CH4,p111,2038,2.0,7837169333.841017
CH4,p111,2038,1.5,10047652992.103868
CH4,p111,2041,2.5,7181256930.319586
CH4,p111,2041,2.0,8757000357.476042
CH4,p111,2041,1.5,11133531427.941517
CH4,p111,2044,2.5,8245705204.463126
CH4,p111,2044,2.0,9993139419.97849
CH4,p111,2044,1.5,12668898062.486391
CH4,p111,2047,2.5,8800522330.29821
CH4,p111,2047,2.0,10609218637.44539
CH4,p111,2047,1.5,13416747233.614143
CH4,p111,2050,2.5,10527508765.8064
CH4,p111,2050,2.0,12633010518.967678
CH4,p111,2050,1.5,15941656131.07826
CH4,p112,2020,2.5,6889571764.082358
CH4,p112,2020,2.0,8479472940.409056
CH4,p112,2020,1.5,12189242351.838017
CH4,p112,2023,2.5,8498426979.8359165
CH4,p112,2023,2.0,10565611920.877085
CH4,p112,2023,1.5,14757403606.877234
CH4,p112,2026,2.5,8821914055.151472
CH4,p112,2026,2.0,11053964599.22594
CH4,p112,2026,1.5,15092913202.789265
CH4,p112,2029,2.5,8574115652.689801
CH4,p112,2029,2.0,10810841475.13062
CH4,p112,2029,1.5,14492119391.231134
CH4,p112,2032,2.5,9346251165.2721
CH4,p112,2032,2.0,11705499032.23399
CH4,p112,2032,1.5,15425851437.82774
CH4,p112,2035,2.5,10801982251.86035
CH4,p112,2035,2.0,13385064964.26174
CH4,p112,2035,1.5,17377101883.42752
CH4,p112,2038,2.5,14168281032.751057
CH4,p112,2038,2.0,17403557804.009174
CH4,p112,2038,1.5,22312253594.883556
CH4,p112,2041,2.5,15436288941.327946
CH4,p112,2041,2.0,18823388313.345943
CH4,p112,2041,1.5,23931800480.979656
CH4,p112,2044,2.5,18491988666.043144
CH4,p112,2044,2.0,22410820701.2311
CH4,p112,2044,1.5,28411532255.112648
CH4,p112,2047,2.5,21985215717.702667
CH4,p112,2047,2.0,26503649622.874687
CH4,p112,2047,1.5,33517338072.693943
CH4,p112,2050,2.5,27816612128.159595
CH4,p112,2050,2.0,33379934553.79152
CH4,p112,2050,1.5,42122298365.49882
CH4,p113,2020,2.5,140181100.0001934
CH4,p113,2020,2.0,172530584.6156226
CH4,p113,2020,1.5,248012715.38495752
CH4,p113,2023,2.5,72463003.00143746
CH4,p113,2023,2.0,90089138.86665197
CH4,p113,2023,1.5,125831025.48222585
CH4,p113,2026,2.5,60579834.40925995
CH4,p113,2026,2.0,75907262.39232571
CH4,p113,2026,1.5,103642608.26644474
CH4,p113,2029,2.5,59293925.963621974
CH4,p113,2029,2.0,74761906.64978424
CH4,p113,2029,1.5,100219624.86242627
