eall,r,t,dr,Value
CH4,p102,2043,1.5,12641675961.518824
CH4,p102,2044,2.5,6912740306.735635
CH4,p102,2044,2.0,9180160195.154669
CH4,p102,2044,1.5,12753636847.247263
CH4,p102,2045,2.5,6930488035.379373
CH4,p102,2045,2.0,9233703877.382942
CH4,p102,2045,1.5,12859527616.193663
CH4,p102,2046,2.5,7048999273.257957
CH4,p102,2046,2.0,9420035233.523546
CH4,p102,2046,1.5,13155493872.664574
CH4,p102,2047,2.5,7057089316.431212
CH4,p102,2047,2.0,9463154218.024326
CH4,p102,2047,1.5,13251070744.63117
CH4,p102,2048,2.5,7062682174.577157
CH4,p102,2048,2.0,9500960564.442598
CH4,p102,2048,1.5,13340949539.11689
CH4,p102,2049,2.5,7272177718.034615
CH4,p102,2049,2.0,9817712066.05383
CH4,p102,2049,1.5,13825299509.24345
CH4,p102,2050,2.5,7269001244.414981
CH4,p102,2050,2.0,9846289811.002804
CH4,p102,2050,1.5,13909217573.82622
CH4,p103,2023,2.5,4756194850.007786
CH4,p103,2023,2.0,6087598193.342743
CH4,p103,2023,1.5,8288201181.412702
CH4,p103,2024,2.5,4853568777.415584
CH4,p103,2024,2.0,6210275010.472695
CH4,p103,2024,1.5,8439604501.411612
CH4,p103,2025,2.5,3909110375.744438
CH4,p103,2025,2.0,5002988792.486465
CH4,p103,2025,1.5,6795375019.904478
CH4,p103,2026,2.5,3974472092.412047
CH4,p103,2026,2.0,5088975770.038278
CH4,p103,2026,1.5,6905314574.833954
CH4,p103,2027,2.5,4034319965.449384
CH4,p103,2027,2.0,5167292547.714577
CH4,p103,2027,1.5,7012930524.166135
CH4,p103,2028,2.5,3115199133.7009087
CH4,p103,2028,2.0,3994416879.2489967
CH4,p103,2028,1.5,5419551269.997916
CH4,p103,2029,2.5,3151216674.855354
CH4,p103,2029,2.0,4046515549.5822525
CH4,p103,2029,1.5,5494510436.050554
CH4,p103,2030,2.5,3185279631.4126916
CH4,p103,2030,2.0,4096740255.3342896
CH4,p103,2030,1.5,5564314578.067303
CH4,p103,2031,2.5,2439738067.0299416
CH4,p103,2031,2.0,3140106167.3538713
CH4,p103,2031,1.5,4268071085.061588
CH4,p103,2032,2.5,2472968582.355343
CH4,p103,2032,2.0,3187335104.9052205
CH4,p103,2032,1.5,4334875228.677669
CH4,p103,2033,2.5,2501966806.82011
CH4,p103,2033,2.0,3231504658.451345
CH4,p103,2033,1.5,4397505795.955999
CH4,p103,2034,2.5,1592980138.3205976
CH4,p103,2034,2.0,2061264414.4619474
CH4,p103,2034,1.5,2808164307.918205
CH4,p103,2035,2.5,1608364952.2280974
CH4,p103,2035,2.0,2085420659.3976874
CH4,p103,2035,1.5,2844893093.7901163
CH4,p103,2036,2.5,1622051649.0155878
CH4,p103,2036,2.0,2107117713.076895
CH4,p103,2036,1.5,2879922999.8065763
CH4,p103,2037,2.5,2855212853.261457
CH4,p103,2037,2.0,3719432332.478689
CH4,p103,2037,1.5,5092332376.93778
CH4,p103,2038,2.5,2873610279.6393523
CH4,p103,2038,2.0,3752863639.489407
CH4,p103,2038,1.5,5146549168.492657
CH4,p103,2039,2.5,2889411750.1479745
CH4,p103,2039,2.0,3783553913.955882
CH4,p103,2039,1.5,5199326928.965163
CH4,p103,2040,2.5,892162914.3588309
CH4,p103,2040,2.0,1171147952.6505122
CH4,p103,2040,1.5,1613423830.6413913
CH4,p103,2041,2.5,897461999.0264496
CH4,p103,2041,2.0,1181439604.314765
CH4,p103,2041,1.5,1630680117.6742828
CH4,p103,2042,2.5,902286134.2268614
CH4,p103,2042,2.0,1191220585.7883947
CH4,p103,2042,1.5,1647448928.1686718
CH4,p103,2043,2.5,840184448.2162002
CH4,p103,2043,2.0,1112624633.764109
CH4,p103,2043,1.5,1542131057.499473
CH4,p103,2044,2.5,843270429.6404603
CH4,p103,2044,2.0,1119868140.3369522
CH4,p103,2044,1.5,1555788926.885822
CH4,p103,2045,2.5,845435437.1620017
CH4,p103,2045,2.0,1126399819.8032231
CH4,p103,2045,1.5,1568706315.687103
CH4,p103,2046,2.5,773435647.8864392
CH4,p103,2046,2.0,1033592254.9451435
CH4,p103,2046,1.5,1443457082.662981
CH4,p103,2047,2.5,774323309.74319
CH4,p103,2047,2.0,1038323388.8863945
CH4,p103,2047,1.5,1453944040.744093
CH4,p103,2048,2.5,774936973.5692108
CH4,p103,2048,2.0,1042471605.52009
CH4,p103,2048,1.5,1463805790.0434637
CH4,p103,2049,2.5,765338255.499767
CH4,p103,2049,2.0,1033235286.1782588
CH4,p103,2049,1.5,1455001654.0335329
CH4,p103,2050,2.5,765003957.1818558
CH4,p103,2050,2.0,1036242864.1436769
CH4,p103,2050,1.5,1463833355.8487153
CH4,p104,2023,2.5,701638669.0512697
CH4,p104,2023,2.0,898048635.2633182
CH4,p104,2023,1.5,1222683811.1449635
CH4,p104,2024,2.5,716003369.1910441
CH4,p104,2024,2.0,916146043.256257
CH4,p104,2024,1.5,1245018981.8610675
CH4,p104,2025,2.5,602204509.3089269
CH4,p104,2025,2.0,770718174.0253677
CH4,p104,2025,1.5,1046838049.0925405
CH4,p104,2026,2.5,612273583.0188016
