r,t,Value
p76,2015,4327622.431545
p76,2020,4196751.190361
p76,2023,4777856.344139
p76,2026,3162596.87802
p76,2029,6237469.550037
p76,2032,5282533.265867
p76,2035,6186641.637066
p76,2038,-5101074.310152
p76,2041,-6672991.624852
p76,2044,-12976832.582209
p76,2047,-23706843.043041
p76,2050,-23416108.157912
p77,2010,-391391.573647
p77,2015,2193088.473845
p77,2020,2261208.051502
p77,2023,960572.541997
p77,2026,683184.404923
p77,2029,-235158.046481
p77,2032,194945.904161
p77,2035,353656.084621
p77,2038,853020.359715
p77,2041,1327384.356082
p77,2044,1790500.926964
p77,2047,1540334.500735
p77,2050,1766541.085473
p78,2010,5544758.102787
p78,2015,2987525.461253
p78,2020,-3204803.620605
p78,2023,1639429.507128
p78,2026,406413.642193
p78,2029,1408218.654219
p78,2032,1979908.976975
p78,2035,2307416.360718
p78,2038,-3973458.800307
p78,2041,-11350191.206747
p78,2044,-12937420.052881
p78,2047,-17093064.815451
p78,2050,-17953796.317738
p79,2010,-1352337.00058
p79,2015,-1485580.888046
p79,2020,14508724.280873
p79,2023,7402416.117622
p79,2026,15083355.780866
p79,2029,19374683.829355
p79,2032,17358320.110871
p79,2035,18457548.732011
p79,2038,24713302.902359
p79,2041,29478994.090473
p79,2044,30460155.63428
p79,2047,31606833.345163
p79,2050,28360278.263076
p80,2010,7620631.510293
p80,2015,414299.686174
p80,2020,-1631970.092981
p80,2023,-1395057.997759
p80,2026,1734987.886941
p80,2029,-553210.132287
p80,2032,10157712.629845
p80,2035,19302535.374633
p80,2038,25135277.026758
p80,2041,30366893.112782
p80,2044,36368992.105287
p80,2047,73742872.226567
p80,2050,83401740.848576
p81,2010,-30863027.683777
p81,2015,-25996702.74508
p81,2020,-10694132.824887
p81,2023,-16502641.114581
p81,2026,-10215754.797962
p81,2029,-2424254.484355
p81,2032,-2872775.732227
p81,2035,-135588.613988
p81,2038,3115194.369193
p81,2041,190687.821095
p81,2044,2350925.662681
p81,2047,15010108.50791
p81,2050,18928764.124614
p82,2010,6740413.407
p82,2015,6737348.3508
p82,2020,4233840.661592
p82,2023,994663.146843
p82,2026,2466750.673678
p82,2029,-13258781.012699
p82,2032,-12029421.114101
p82,2035,-10634460.586613
p82,2038,-7500691.403803
p82,2041,-6571593.189072
