eall,r,t,dr,Value
CO2,p64,2026,2.0,2903678307.2822304
CO2,p64,2026,1.5,4938966840.423981
CO2,p64,2029,2.5,2448659626.2200637
CO2,p64,2029,2.0,4010123735.6937275
CO2,p64,2029,1.5,6671710285.932927
CO2,p64,2032,2.5,2818305731.134188
CO2,p64,2032,2.0,4594224411.026964
CO2,p64,2032,1.5,7528350925.632421
CO2,p64,2035,2.5,2887870048.144595
CO2,p64,2035,2.0,4657854916.36225
CO2,p64,2035,1.5,7545724964.506845
CO2,p64,2038,2.5,2709543709.9959197
CO2,p64,2038,2.0,4328661292.79836
CO2,p64,2038,1.5,6939075354.8675995
CO2,p64,2041,2.5,2641625455.829356
CO2,p64,2041,2.0,4183846097.671928
CO2,p64,2041,1.5,6642237417.83682
CO2,p64,2044,2.5,2434169588.704308
CO2,p64,2044,2.0,3825123639.392484
CO2,p64,2044,1.5,6018551180.8623
CO2,p64,2047,2.5,2495998848.098075
CO2,p64,2047,2.0,3894280925.30485
CO2,p64,2047,1.5,6076646410.291125
CO2,p64,2050,2.5,2833547756.238
CO2,p64,2050,2.0,4391999022.1689005
CO2,p64,2050,1.5,6800514614.9712
CO2,p65,2020,2.5,3516242557.04172
CO2,p65,2020,2.0,5567384048.64939
CO2,p65,2020,1.5,9962687244.95154
CO2,p65,2023,2.5,3213016133.82876
CO2,p65,2023,2.0,5151025865.34452
CO2,p65,2023,1.5,8976045072.28352
CO2,p65,2026,2.5,2821868787.2317796
CO2,p65,2026,2.0,4574847882.33031
CO2,p65,2026,1.5,7781516958.73006
CO2,p65,2029,2.5,1750068677.145708
CO2,p65,2029,2.0,2866054500.253116
CO2,p65,2029,1.5,4768303062.368016
CO2,p65,2032,2.5,2378711786.602096
CO2,p65,2032,2.0,3877626063.0910883
CO2,p65,2032,1.5,6354093128.594641
CO2,p65,2035,2.5,2492214513.52523
CO2,p65,2035,2.0,4019700828.2665
CO2,p65,2035,1.5,6511915341.79173
CO2,p65,2038,2.5,2951180897.409804
CO2,p65,2038,2.0,4714691433.666882
CO2,p65,2038,1.5,7557902298.24462
CO2,p65,2041,2.5,3013200067.178594
CO2,p65,2041,2.0,4772351551.485172
CO2,p65,2041,1.5,7576543521.51843
CO2,p65,2044,2.5,3576150016.0082064
CO2,p65,2044,2.0,5619664310.870038
CO2,p65,2044,1.5,8842129160.45985
CO2,p65,2047,2.5,4170404727.28973
CO2,p65,2047,2.0,6506704757.76094
CO2,p65,2047,1.5,10153079571.67395
CO2,p65,2050,2.5,5196415570.3786
CO2,p65,2050,2.0,8054444134.08683
CO2,p65,2050,1.5,12471397368.90864
CO2,p66,2020,2.5,946367282.3010001
CO2,p66,2020,2.0,1498414863.64325
CO2,p66,2020,1.5,2681373966.5195003
CO2,p66,2023,2.5,981755962.8938459
CO2,p66,2023,2.0,1573926226.226642
CO2,p66,2023,1.5,2742683324.909792
CO2,p66,2026,2.5,1332619431.6380877
CO2,p66,2026,2.0,2160458775.534476
CO2,p66,2026,1.5,3674799038.7595754
CO2,p66,2029,2.5,1787270706.117162
CO2,p66,2029,2.0,2926979562.191874
CO2,p66,2029,1.5,4869665112.319223
CO2,p66,2032,2.5,1777045037.556688
CO2,p66,2032,2.0,2896826842.044464
CO2,p66,2032,1.5,4746901127.71992
CO2,p66,2035,2.5,1730427809.646325
CO2,p66,2035,2.0,2791012596.20375
CO2,p66,2035,1.5,4521440405.850075
CO2,p66,2038,2.5,1620194258.2842438
CO2,p66,2038,2.0,2588359119.9419017
CO2,p66,2038,1.5,4149277978.5328193
CO2,p66,2041,2.5,1777425577.7942438
CO2,p66,2041,2.0,2815113342.8648715
CO2,p66,2041,1.5,4469249285.205179
CO2,p66,2044,2.5,2113558678.412272
CO2,p66,2044,2.0,3321306494.6478558
CO2,p66,2044,1.5,5225831897.1732
CO2,p66,2047,2.5,2279226915.761883
CO2,p66,2047,2.0,3556071313.5970736
CO2,p66,2047,1.5,5548903224.237044
CO2,p66,2050,2.5,2506471125.2798
CO2,p66,2050,2.0,3885030244.1836896
CO2,p66,2050,1.5,6015530700.671519
CO2,p67,2020,2.5,3838496202.77172
CO2,p67,2020,2.0,6077618987.72189
CO2,p67,2020,1.5,10875739241.18654
